TalentKey,ActorID,FirstName,LastName,nationality,gender,birth_year,death_year,is_active,known_for_dept,popularity_score,awards_count,active_since_year
15832,4014111,Marie,Lefebvre,FR,female,1982,,1,Acting,2.18,1,2012
15833,4014112,Aria,Souza,PL,female,2007,,1,Acting,2.68,0,2023
15834,4014113,Lily,Pereira,BE,female,1977,,1,Acting,2.14,0,2001
15835,4014114,Aoi,Yamaguchi,JP,female,1990,,1,Acting,0.5,0,2013
15836,4014115,Sarah,Lopez,US,female,1987,,1,Acting,4.7,0,2013
15837,4014116,Riley,Silva,BE,male,1998,,1,Acting,5.42,0,2020
15838,4014117,Taro,Inoue,JP,male,1978,,1,Acting,14.04,0,2000
15839,4014118,Nancy,Hernandez,US,female,1981,,1,Acting,1.63,0,1998
15840,4014119,Adam,Martin,US,male,1995,,1,Acting,1.52,0,2019
15841,4014120,Lily,Costa,MX,female,1923,,0,Acting,0.5,0,1950
15842,4014121,Lily,Alves,AT,female,1947,,1,Acting,2.55,0,1971
15843,4014122,Louis,Moreau,FR,male,1985,,1,Acting,7.47,0,2007
15844,4014123,Brian,Rodriguez,US,male,1973,,1,Acting,1.91,0,1990
15845,4014124,Alex,Oliveira,BE,male,1981,,1,Acting,22.85,0,2006
15846,4014125,Carlos,García,ES,male,1973,,1,Acting,2.64,0,1992
15847,4014126,Yuki,Sato,JP,female,1971,,1,Acting,3.79,0,1992
15848,4014127,Aria,Oliveira,MX,female,2001,,1,Acting,0.97,0,2022
15849,4014128,Aaron,Moore,US,male,1994,,1,Acting,4.3,0,2020
15850,4014129,Blake,Ferreira,CA,male,1965,,1,Acting,0.56,0,1984
15851,4014130,Daiki,Kato,JP,male,2001,,1,Acting,6.2,0,2021
15852,4014131,Nora,Pereira,MX,female,1978,,1,Acting,6.37,0,2015
15853,4014132,Mia,Souza,BE,female,1956,,1,Acting,11.28,0,1983
15854,4014133,Kevin,Brown,US,male,1982,,1,Acting,1.33,0,2009
15855,4014134,Daniel,Miller,US,male,1982,,1,Acting,3.84,0,2001
15856,4014135,Hiroshi,Nakamura,JP,male,1951,,0,Acting,5.51,0,1980
15857,4014136,Sofia,Lima,NL,female,1988,,1,Acting,4.94,0,2011
15858,4014137,Sofia,Ferreira,RU,female,1979,,1,Acting,1.52,0,2008
15859,4014138,Linda,Anderson,US,female,1982,,1,Acting,0.5,0,2007
15860,4014139,Jose,Moreno,ES,male,1949,2004.0,0,Acting,4.54,0,1971
15861,4014140,John,Lee,US,male,1953,,0,Acting,2.89,0,1974
15862,4014141,Michael,Wilson,US,male,1976,,1,Acting,1.99,0,2000
15863,4014142,Marta,Jiménez,ES,female,1967,,1,Acting,6.6,0,1988
15864,4014143,Henry,Evans,GB,male,1990,,1,Acting,3.19,0,2019
15865,4014144,Lily,Santos,RU,female,1981,,1,Acting,1.01,0,2006
15866,4014145,James,Lee,US,male,1969,,1,Acting,0.58,0,1993
15867,4014146,Brandon,Jones,US,male,1997,,1,Acting,1.2,0,2017
15868,4014147,Parker,Pereira,PT,male,1966,,1,Acting,28.61,0,1985
15869,4014148,Blake,Oliveira,AU,male,1979,,1,Acting,6.36,0,1997
15870,4014149,Eric,Johnson,US,male,1964,,1,Acting,3.93,0,1992
15871,4014150,Olivia,Johnson,GB,female,1950,,0,Acting,2.82,0,1968
15872,4014151,Julie,Martin,FR,female,1966,,1,Acting,2.66,0,1996
15873,4014152,Ashley,Taylor,US,female,1968,,1,Acting,9.49,0,1997
15874,4014153,Linda,Miller,US,female,2002,,1,Acting,2.13,0,2023
15875,4014154,Amanda,Miller,US,female,1982,,1,Acting,5.58,0,2002
15876,4014155,Min-jun,Cho,KR,male,1994,,1,Acting,2.43,0,2013
15877,4014156,Samuel,Hernandez,US,male,1977,,1,Acting,19.03,0,1999
15878,4014157,Ella,Wilson,GB,female,1975,,1,Acting,6.48,0,1999
15879,4014158,Kevin,Thomas,US,male,1993,,1,Acting,10.19,0,2015
15880,4014159,Emma,Alves,RU,female,1993,,1,Acting,1.96,0,2017
15881,4014160,Yuki,Sato,JP,female,1956,,1,Acting,8.6,0,1981
15882,4014161,Alice,Smith,GB,female,1971,,1,Acting,2.51,0,1988
15883,4014162,Robert,Lopez,US,male,1998,,1,Acting,3.67,0,2016
15884,4014163,Ji-yeon,Kim,KR,female,1989,,1,Acting,14.46,0,2018
15885,4014164,Joshua,Miller,US,male,1975,,1,Acting,1.3,0,1998
15886,4014165,Melissa,Martinez,US,female,1975,,1,Acting,3.99,0,2015
15887,4014166,Penelope,Costa,MX,female,1969,,1,Acting,4.92,0,1991
15888,4014167,Valentina,Bianchi,IT,female,1967,,1,Acting,5.3,0,1987
15889,4014168,Sofia,Costa,MX,female,1978,,1,Acting,2.21,0,2013
15890,4014169,Daiki,Yamamoto,JP,male,1987,,1,Acting,21.71,0,2009
15891,4014170,Kevin,Lee,US,male,1976,,1,Acting,1.04,0,1993
15892,4014171,Barbara,Rodriguez,US,female,1983,,1,Acting,12.34,0,2016
15893,4014172,Arthur,Johnson,GB,male,1971,,1,Acting,9.91,0,1994
15894,4014173,Yuki,Yoshida,JP,male,2004,,1,Acting,18.37,0,2020
15895,4014174,Mary,Williams,US,female,1970,,1,Acting,0.8,0,2003
15896,4014175,Mei,Yamaguchi,JP,female,1984,,1,Acting,1.52,0,2008
15897,4014176,Brandon,Martinez,US,male,1965,,1,Acting,12.71,0,1982
15898,4014177,Paula,Fernández,ES,female,1990,,1,Acting,0.61,0,2013
15899,4014178,Susan,Hernandez,US,female,1971,,1,Acting,0.78,0,2001
15900,4014179,Alessandro,Marino,IT,male,1979,,1,Acting,2.14,0,1999
15901,4014180,Mia,Alves,AU,female,1990,,1,Acting,3.95,0,2013
15902,4014181,Ji-ho,Kim,KR,male,1979,,1,Acting,13.92,0,1998
15903,4014182,Nora,Oliveira,BR,female,1953,2017.0,0,Acting,2.81,1,1970
15904,4014183,Andrew,Lee,US,male,1939,,0,Acting,1.92,0,1963
15905,4014184,Mizuki,Inoue,JP,female,1975,,1,Acting,4.39,0,2004
15906,4014185,Lily,Robinson,GB,female,1949,,1,Acting,5.07,0,1974
15907,4014186,Daiki,Sato,JP,male,1966,,1,Acting,4.94,0,1985
15908,4014187,Amanda,Moore,US,female,1986,,1,Acting,2.83,0,2005
15909,4014188,Emily,Roberts,GB,female,2000,,1,Acting,0.57,0,2022
15910,4014189,Aurora,Bruno,IT,female,1996,,1,Acting,1.45,0,2020
15911,4014190,Chloe,Santos,CA,female,1956,,1,Acting,11.92,0,1976
15912,4014191,Rebecca,Lee,US,female,1953,,1,Acting,3.93,0,1973
15913,4014192,Stephanie,Hernandez,US,female,1961,,1,Acting,2.48,0,1991
15914,4014193,James,Taylor,US,male,1941,,0,Acting,9.08,0,1966
15915,4014194,Tyler,Miller,US,male,1966,,1,Acting,1.2,0,1990
15916,4014195,Joshua,Garcia,US,male,1990,,1,Acting,2.71,0,2007
15917,4014196,Blake,Ferreira,RU,male,1982,,1,Acting,3.76,0,2011
15918,4014197,Parker,Ferreira,CN,male,1973,,1,Acting,2.23,0,1997
15919,4014198,Drew,Pereira,NL,male,1989,,1,Acting,3.64,0,2008
15920,4014199,Luna,Santos,RU,female,1982,,1,Acting,2.8,0,2000
15921,4014200,Drew,Oliveira,BE,male,1994,,1,Acting,0.94,0,2022
15922,4014201,Drew,Lima,MX,male,1963,,1,Acting,3.91,0,1981
15923,4014202,Louis,Dubois,FR,male,1995,,1,Acting,1.0,0,2015
15924,4014203,Eric,Davis,US,male,1997,,1,Acting,3.85,0,2022
15925,4014204,Patricia,Lopez,US,female,1978,,1,Acting,11.44,0,2003
15926,4014205,Mary,Brown,US,female,1972,,1,Acting,2.58,0,1997
15927,4014206,Sofia,De Luca,IT,female,1983,,1,Acting,1.16,0,2010
15928,4014207,Richard,Taylor,US,male,1952,,0,Acting,2.96,0,1968
15929,4014208,Jennifer,Smith,US,female,1944,,0,Acting,1.57,0,1971
15930,4014209,Claire,Leroy,FR,female,1986,,1,Acting,5.67,0,2018
15931,4014210,William,Smith,US,male,1991,,1,Acting,2.91,0,2016
15932,4014211,Drew,Pereira,RU,male,1977,,1,Acting,15.47,0,2010
15933,4014212,Francisco,Díaz,ES,male,1954,,0,Acting,9.46,0,1977
15934,4014213,Rebecca,Hernandez,US,female,1933,,0,Acting,2.89,0,1954
15935,4014214,Kevin,Garcia,US,male,1950,2014.0,0,Acting,6.32,1,1970
15936,4014215,Lisa,Lee,US,female,1952,,0,Acting,2.33,0,1974
15937,4014216,Naoki,Inoue,JP,male,1973,,1,Acting,3.42,0,1989
15938,4014217,Brian,Smith,US,male,1998,,1,Acting,2.4,0,2014
15939,4014218,Mary,Thomas,US,female,1998,,1,Acting,6.62,0,2020
15940,4014219,Sandra,Johnson,US,female,2001,,1,Acting,12.06,0,2017
15941,4014220,Chloe,Pereira,AR,female,1982,,1,Acting,6.81,0,2009
15942,4014221,Robert,Brown,US,male,1958,,1,Acting,7.61,0,1985
15943,4014222,Harry,White,GB,male,1991,,1,Acting,7.62,0,2018
15944,4014223,Mary,Brown,US,female,1966,,1,Acting,5.45,0,1992
15945,4014224,Luna,Ferreira,AU,female,1972,,1,Acting,1.19,0,1996
15946,4014225,Jennifer,Miller,US,female,1985,,1,Acting,15.35,0,2003
15947,4014226,Mary,Jackson,US,female,1993,,1,Acting,16.84,0,2019
15948,4014227,Nora,Oliveira,BE,female,1957,,1,Acting,2.69,0,1985
15949,4014228,Dong-hyun,Jung,KR,male,1967,,1,Acting,2.38,0,1983
15950,4014229,Logan,Costa,RU,male,2000,,1,Acting,5.76,0,2016
15951,4014230,Sophia,Davies,GB,female,1984,,1,Acting,5.45,0,2008
15952,4014231,Matteo,Ferrari,IT,male,1949,,0,Acting,2.77,0,1965
15953,4014232,Stephanie,Hernandez,US,female,1988,,1,Acting,1.08,0,2006
15954,4014233,Pedro,López,ES,male,1976,,1,Acting,4.37,0,1999
15955,4014234,Richard,Davis,US,male,1980,,1,Acting,5.45,0,2010
15956,4014235,Oliver,Walker,GB,male,1981,,1,Acting,6.38,0,1998
15957,4014236,Arthur,Williams,GB,male,1921,,0,Acting,4.55,0,1953
15958,4014237,Chloe,Pereira,CN,female,1983,,1,Acting,2.6,0,2003
15959,4014238,Manon,Durand,FR,female,1976,,1,Acting,8.12,0,2007
15960,4014239,Mia,Silva,RU,female,1957,,1,Acting,3.52,0,1976
15961,4014240,Richard,Jackson,US,male,1957,,1,Acting,2.18,0,1981
15962,4014241,Pierre,Lefebvre,FR,male,1969,,1,Acting,2.82,0,1990
15963,4014242,Charlie,Walker,GB,male,1992,,1,Acting,0.69,0,2016
15964,4014243,Hiroshi,Inoue,JP,male,1978,,1,Acting,2.82,0,2009
15965,4014244,Min-ji,Lim,KR,female,1972,,1,Acting,6.17,0,1996
15966,4014245,Alice,Roberts,GB,female,1988,,1,Acting,4.51,0,2007
15967,4014246,Tyler,Smith,US,male,1963,,1,Acting,13.05,0,1985
15968,4014247,Yuki,Yamamoto,JP,male,1977,,1,Acting,2.62,0,1997
15969,4014248,Barbara,Brown,US,female,1968,,1,Acting,5.15,0,1991
15970,4014249,Layla,Oliveira,AT,female,1984,,1,Acting,6.78,0,2014
15971,4014250,Adam,Smith,US,male,1962,,1,Acting,27.35,0,1984
15972,4014251,Matteo,Romano,IT,male,1981,,1,Acting,3.78,0,1997
15973,4014252,Samuel,Jones,US,male,1973,,1,Acting,1.3,0,1999
15974,4014253,Penelope,Souza,AU,female,1946,,0,Acting,7.12,0,1971
15975,4014254,Patricia,Smith,US,female,1978,,1,Acting,17.8,0,1999
15976,4014255,Pierre,Petit,FR,male,1943,,1,Acting,2.48,0,1970
15977,4014256,George,Davies,GB,male,1967,,1,Acting,7.08,0,1997
15978,4014257,Lisa,Garcia,US,female,1957,,1,Acting,10.03,0,1976
15979,4014258,Christopher,Rodriguez,US,male,1968,,1,Acting,8.29,0,1995
15980,4014259,Dong-hyun,Cho,KR,male,2001,,1,Acting,3.72,0,2022
15981,4014260,Nora,Carvalho,AU,female,1977,,1,Acting,1.77,0,2005
15982,4014261,Haruka,Watanabe,JP,female,1985,,1,Acting,3.09,1,2009
15983,4014262,Chloé,Richard,FR,female,1996,,1,Acting,5.02,0,2020
15984,4014263,Isla,Davies,GB,female,2000,,1,Acting,7.52,0,2023
15985,4014264,Blake,Ferreira,AT,male,1949,,0,Acting,4.48,0,1971
15986,4014265,Jessica,Anderson,US,female,1922,,0,Acting,2.36,0,1951
15987,4014266,Morgan,Silva,RU,male,1956,,1,Acting,5.47,0,1979
15988,4014267,Sakura,Yamada,JP,female,2003,,1,Acting,7.2,0,2019
15989,4014268,Tyler,Martin,US,male,1972,,1,Acting,4.67,0,1989
15990,4014269,Aria,Carvalho,TR,female,1964,,1,Acting,1.56,0,1990
15991,4014270,Kenta,Kato,JP,male,1980,,1,Acting,2.82,0,1996
15992,4014271,Naoki,Sato,JP,male,1963,,1,Acting,7.79,0,1985
15993,4014272,Stephanie,Johnson,US,female,1994,,1,Acting,0.96,0,2013
15994,4014273,Jordan,Silva,CN,male,1986,,1,Acting,0.5,0,2006
15995,4014274,Joshua,Taylor,US,male,1944,,0,Acting,12.9,0,1970
15996,4014275,Joshua,Anderson,US,male,1972,,1,Acting,5.26,0,2006
15997,4014276,Riley,Carvalho,MX,male,1986,,1,Acting,5.73,0,2020
15998,4014277,Eric,Thomas,FR,male,2004,,1,Acting,1.26,0,2020
15999,4014278,Evie,Jones,GB,female,1983,,1,Acting,6.45,0,2003
16000,4014279,Richard,Moore,US,male,1982,,1,Acting,4.25,0,1999
16001,4014280,Susan,Wilson,US,female,1963,2018.0,0,Acting,0.8,0,1984
16002,4014281,Emily,Lopez,US,female,1976,,1,Acting,11.96,0,1995
16003,4014282,Haruka,Kato,JP,female,1949,,0,Acting,3.83,0,1982
16004,4014283,Parker,Costa,BE,male,1956,,1,Acting,2.32,0,1980
16005,4014284,Adam,Williams,US,male,1982,,1,Acting,2.36,0,2000
16006,4014285,Christophe,Michel,FR,male,1982,,1,Acting,0.54,0,2012
16007,4014286,Layla,Costa,NL,female,1981,,1,Acting,5.66,0,2005
16008,4014287,Layla,Carvalho,AT,female,1972,,1,Acting,4.2,0,1998
16009,4014288,Martina,Colombo,IT,female,1942,,0,Acting,2.79,0,1971
16010,4014289,Karen,Martinez,US,female,1960,,1,Acting,10.49,0,1976
16011,4014290,Jessica,Taylor,US,female,1992,,1,Acting,0.96,0,2020
16012,4014291,Satoshi,Kato,JP,male,1949,,0,Acting,1.94,0,1972
16013,4014292,Xavier,Martin,FR,male,1991,,1,Acting,1.54,0,2012
16014,4014293,Ella,Thomas,GB,female,1973,,1,Acting,2.58,0,1994
16015,4014294,Yui,Inoue,JP,female,1953,,1,Acting,3.53,0,1982
16016,4014295,Linda,Martinez,US,female,1996,,1,Acting,4.89,0,2016
16017,4014296,Michael,Johnson,US,male,1954,,1,Acting,2.43,0,1985
16018,4014297,Chloe,Souza,TW,female,1963,,1,Acting,1.51,0,1984
16019,4014298,William,Martin,US,male,1939,,0,Acting,15.14,0,1968
16020,4014299,David,Díaz,ES,male,1991,,1,Acting,29.09,0,2007
16021,4014300,Riccardo,Greco,IT,male,1952,,1,Acting,3.78,0,1973
16022,4014301,Samuel,Lopez,US,male,1949,,0,Acting,1.68,0,1973
16023,4014302,Morgan,Pereira,AR,male,1954,,0,Acting,12.53,0,1986
16024,4014303,Joshua,Williams,US,male,1950,,1,Acting,0.9,0,1978
16025,4014304,Susan,Garcia,US,female,1965,,1,Acting,2.46,0,1988
16026,4014305,George,Lewis,GB,male,1981,,1,Acting,1.77,0,2012
16027,4014306,Betty,Taylor,US,female,1931,,1,Acting,1.17,0,1954
16028,4014307,Linda,Jackson,US,female,1946,,1,Acting,2.58,0,1978
16029,4014308,Mia,Lima,AR,female,1999,,1,Acting,1.53,0,2022
16030,4014309,Aaron,Thomas,US,male,1954,,0,Acting,3.36,0,1987
16031,4014310,Mia,Alves,BE,female,1984,,1,Acting,3.4,0,2004
16032,4014311,Parker,Ferreira,RU,male,1991,,1,Acting,1.9,0,2016
16033,4014312,Linda,Martin,US,female,1953,,0,Acting,2.38,0,1981
16034,4014313,Alice,Thomas,GB,female,1998,,1,Acting,2.7,0,2016
16035,4014314,Blake,Ferreira,AU,male,1970,,1,Acting,6.88,0,1989
16036,4014315,John,Davis,US,male,1979,,1,Acting,2.9,0,2001
16037,4014316,Linda,Johnson,US,female,1955,,1,Acting,6.97,0,1971
16038,4014317,Tyler,Johnson,US,male,1978,,1,Acting,5.63,1,1994
16039,4014318,Melissa,Taylor,US,female,1957,,1,Acting,5.55,0,1984
16040,4014319,Barbara,Brown,US,female,2001,,1,Acting,11.58,0,2017
16041,4014320,Alessandro,Rossi,IT,male,1972,,1,Acting,1.21,0,2003
16042,4014321,Patricia,Williams,US,female,1963,,1,Acting,2.17,0,1993
16043,4014322,Barbara,Martin,US,female,1966,,1,Acting,16.23,0,1991
16044,4014323,Blake,Lima,DE,male,1958,,1,Acting,2.63,1,1976
16045,4014324,Sandra,Taylor,US,female,1991,,1,Acting,0.5,0,2019
16046,4014325,Sung-min,Cho,KR,male,1997,,1,Acting,2.77,0,2020
16047,4014326,Karen,Jackson,US,female,1968,,1,Acting,3.75,0,1998
16048,4014327,Nancy,Rodriguez,US,female,1982,,1,Acting,0.5,0,2014
16049,4014328,Maria,Romero,ES,female,1962,,1,Acting,11.03,0,1999
16050,4014329,Rin,Matsumoto,JP,female,1974,,1,Acting,1.75,0,1998
16051,4014330,Melissa,Martinez,US,female,1965,,1,Acting,4.46,0,1992
16052,4014331,Tyler,Anderson,US,male,1975,,1,Acting,2.71,0,1997
16053,4014332,Manuel,Pérez,ES,male,1975,,1,Acting,1.04,0,1995
16054,4014333,Emma,Lima,NL,female,1996,,1,Acting,1.27,0,2013
16055,4014334,Robert,Williams,US,male,1963,,1,Acting,1.43,0,1988
16056,4014335,Amanda,Lopez,US,female,1933,,0,Acting,8.82,0,1956
16057,4014336,Penelope,Alves,SE,female,1982,,1,Acting,2.91,0,2007
16058,4014337,James,Martinez,US,male,1979,,1,Acting,2.08,0,1996
16059,4014338,Brian,Davis,US,male,1975,,1,Acting,1.43,0,1994
16060,4014339,Riley,Oliveira,IN,male,1985,,1,Acting,9.74,0,2008
16061,4014340,Olivia,White,GB,female,1922,,0,Acting,12.4,0,1952
16062,4014341,Julie,Durand,FR,female,1993,,1,Acting,9.64,0,2017
16063,4014342,Melissa,Wilson,US,female,1953,,0,Acting,5.17,0,1972
16064,4014343,Aaron,Rodriguez,US,male,1997,,1,Acting,4.31,0,2023
16065,4014344,Barbara,Anderson,US,female,1946,,0,Acting,1.11,0,1974
16066,4014345,Kevin,Jones,US,male,1987,,1,Acting,2.66,0,2007
16067,4014346,Riley,Pereira,RU,male,2000,,1,Acting,1.79,0,2020
16068,4014347,Emma,Costa,CA,female,1999,,1,Acting,0.64,0,2018
16069,4014348,Melissa,Lee,US,female,1969,,1,Acting,8.6,0,1992
16070,4014349,Luna,Carvalho,DE,female,1918,,0,Acting,1.77,0,1943
16071,4014350,Thomas,Hernandez,US,male,1993,,1,Acting,9.74,0,2019
16072,4014351,Stephanie,Anderson,US,female,1961,,1,Acting,7.34,0,1988
16073,4014352,Penelope,Santos,AR,female,1977,,1,Acting,5.48,0,2009
16074,4014353,Kevin,Lee,US,male,1977,,1,Acting,5.76,0,2001
16075,4014354,Chloe,Oliveira,AR,female,1960,,1,Acting,1.91,0,1993
16076,4014355,Patricia,Martinez,US,female,1976,,1,Acting,17.67,0,2005
16077,4014356,James,Martinez,US,male,1951,,0,Acting,3.45,0,1982
16078,4014357,Chloe,Carvalho,AT,female,1997,,1,Acting,4.36,0,2021
16079,4014358,Jack,Walker,GB,male,1989,,1,Acting,1.85,0,2017
16080,4014359,Davide,Mancini,IT,male,1967,,1,Acting,1.44,0,1995
16081,4014360,Brandon,Rodriguez,US,male,1976,,1,Acting,5.1,0,2004
16082,4014361,Parker,Ferreira,MX,male,1987,,1,Acting,4.04,0,2017
16083,4014362,Tyler,Lee,US,male,1997,,1,Acting,1.63,0,2021
16084,4014363,Samuel,Jones,US,male,1986,,1,Acting,0.91,0,2007
16085,4014364,Cameron,Santos,AU,male,2000,,1,Acting,1.06,0,2022
16086,4014365,Ava,Taylor,GB,female,1937,,1,Acting,9.74,0,1967
16087,4014366,Camille,Petit,FR,female,1954,,0,Acting,1.91,0,1978
16088,4014367,Cameron,Oliveira,BE,male,1962,,1,Acting,2.45,0,1981
16089,4014368,Alex,Costa,AR,male,1958,2013.0,0,Acting,12.25,0,1978
16090,4014369,Sara,Ruiz,ES,female,1977,,1,Acting,1.21,0,2005
16091,4014370,Ji-ho,Lee,KR,male,1993,,1,Acting,1.73,0,2011
16092,4014371,Chiara,Mancini,IT,female,1972,,1,Acting,1.66,0,1996
16093,4014372,Riley,Silva,BE,male,1982,,1,Acting,14.24,0,2007
16094,4014373,Barbara,Thomas,US,female,1997,,1,Acting,19.97,0,2020
16095,4014374,Eric,Thomas,US,male,1933,,1,Acting,6.53,0,1956
16096,4014375,Sarah,Miller,US,female,1972,,1,Acting,6.72,0,2001
16097,4014376,Kevin,Davis,US,male,1981,,1,Acting,1.97,0,2009
16098,4014377,Lisa,Williams,US,female,1991,,1,Acting,19.16,0,2018
16099,4014378,Rin,Nakamura,JP,female,1957,,1,Acting,4.22,0,1986
16100,4014379,Joshua,Martinez,US,male,1993,,1,Acting,7.15,0,2012
16101,4014380,Adam,Johnson,US,male,1988,,1,Acting,3.02,0,2012
16102,4014381,Emily,Brown,US,female,1962,,1,Acting,2.61,0,1985
16103,4014382,Mary,Martinez,US,female,1991,,1,Acting,14.83,0,2016
16104,4014383,Brandon,Davis,US,male,1987,,1,Acting,5.4,0,2010
16105,4014384,Sarah,Hernandez,US,female,1998,,1,Acting,12.26,0,2021
16106,4014385,James,Taylor,US,male,1973,,1,Acting,4.18,0,2004
16107,4014386,Tyler,Anderson,US,male,1980,,1,Acting,1.55,0,2006
16108,4014387,Karen,Lee,US,female,1990,,1,Acting,1.96,0,2015
16109,4014388,Rebecca,Davis,US,female,1956,,1,Acting,3.64,0,1988
16110,4014389,Chiara,Romano,IT,female,1975,,1,Acting,1.89,0,1998
16111,4014390,Marco,Ferrari,IT,male,1950,,1,Acting,1.23,0,1980
16112,4014391,Dorothy,Lopez,US,female,1970,,1,Acting,9.79,0,1987
16113,4014392,Stephanie,Hernandez,US,female,1983,,1,Acting,2.03,0,2002
16114,4014393,Ha-eun,Park,KR,female,1994,,1,Acting,3.76,0,2013
16115,4014394,Linda,Jones,US,female,1982,,1,Acting,4.33,0,2003
16116,4014395,Sarah,Taylor,US,female,1930,,0,Acting,1.96,0,1957
16117,4014396,Amanda,Lopez,US,female,1981,,1,Acting,12.25,0,2003
16118,4014397,Kevin,Lee,US,male,1957,,1,Acting,1.21,0,1979
16119,4014398,Jack,Williams,GB,male,1990,,1,Acting,4.2,0,2006
16120,4014399,Kevin,Miller,US,male,1983,,1,Acting,4.14,0,2004
16121,4014400,Michael,Thomas,US,male,1956,,1,Acting,3.16,0,1982
16122,4014401,Arthur,Davies,GB,male,1987,,1,Acting,1.03,0,2008
16123,4014402,Hyun-soo,Choi,KR,male,1958,,1,Acting,7.27,2,1986
16124,4014403,Aria,Alves,SE,female,1985,,1,Acting,6.48,0,2008
16125,4014404,Brandon,Hernandez,US,male,1969,,1,Acting,1.81,0,1992
16126,4014405,Quinn,Santos,AR,male,1986,,1,Acting,6.28,0,2009
16127,4014406,Samuel,Wilson,US,male,1951,,0,Acting,4.65,0,1967
16128,4014407,Yuki,Yamaguchi,JP,male,1995,,1,Acting,1.05,0,2023
16129,4014408,Blake,Lima,RU,male,1958,,1,Acting,1.54,0,1983
16130,4014409,Oliver,Wilson,GB,male,1965,,1,Acting,9.25,0,1991
16131,4014410,Lisa,Thomas,US,female,1979,,1,Acting,4.39,0,2008
16132,4014411,James,Davis,US,male,1959,,1,Acting,2.0,0,1982
16133,4014412,Jordan,Lima,EG,male,1963,,1,Acting,1.53,0,1982
16134,4014413,Stephanie,Hernandez,US,female,1988,,1,Acting,2.09,0,2014
16135,4014414,Jordan,Pereira,IN,male,1970,,1,Acting,2.23,0,1986
16136,4014415,Karen,Smith,US,female,1998,,1,Acting,1.55,0,2019
16137,4014416,Mary,Martinez,US,female,1958,,1,Acting,0.69,0,1988
16138,4014417,Jennifer,Brown,US,female,1982,,1,Acting,9.26,0,2008
16139,4014418,Aria,Souza,IN,female,2000,,1,Acting,7.95,0,2021
16140,4014419,Cameron,Santos,AR,male,1969,,1,Acting,1.06,0,1991
16141,4014420,Antonio,García,ES,male,1976,,1,Acting,3.75,0,1992
16142,4014421,Oscar,Davies,GB,male,1965,,1,Acting,1.47,0,1987
16143,4014422,Parker,Pereira,SE,male,1957,,1,Acting,2.62,0,1981
16144,4014423,Brian,Jones,US,male,1991,,1,Acting,2.43,0,2009
16145,4014424,Na-eun,Lee,KR,female,1985,,1,Acting,2.26,0,2015
16146,4014425,Melissa,Williams,US,female,1973,,1,Acting,20.14,0,1992
16147,4014426,Riley,Oliveira,DE,male,1980,,1,Acting,2.23,0,2012
16148,4014427,Andrew,Wilson,US,male,1945,,0,Acting,1.6,0,1963
16149,4014428,Layla,Ferreira,AR,female,1998,,1,Acting,1.67,0,2023
16150,4014429,Lily,Pereira,AR,female,1993,,1,Acting,8.49,0,2020
16151,4014430,Betty,Williams,US,female,1957,,1,Acting,0.75,0,1980
16152,4014431,Chiara,Ricci,IT,female,1991,,1,Acting,1.67,0,2022
16153,4014432,Aaron,Taylor,US,male,1976,,1,Acting,12.21,0,2004
16154,4014433,Eric,Moore,US,male,1999,,1,Acting,4.14,0,2023
16155,4014434,Francisco,Díaz,ES,male,1995,,1,Acting,3.95,0,2021
16156,4014435,Adam,Martinez,US,male,1996,,1,Acting,22.62,0,2019
16157,4014436,Emily,Garcia,US,female,1932,,0,Acting,4.14,0,1950
16158,4014437,John,Martinez,US,male,1978,,1,Acting,1.76,0,2001
16159,4014438,Christopher,Anderson,US,male,1971,,1,Acting,2.58,1,2001
16160,4014439,Sho,Kato,JP,male,1998,,1,Acting,1.19,0,2018
16161,4014440,Robert,Miller,US,male,1987,,1,Acting,10.28,0,2003
16162,4014441,Ye-jin,Park,KR,female,1959,,1,Acting,5.57,0,1985
16163,4014442,Cameron,Alves,NL,male,1944,2011.0,0,Acting,9.13,0,1981
16164,4014443,Eric,Wilson,US,male,1970,,1,Acting,9.89,0,1988
16165,4014444,Giulia,De Luca,IT,female,1915,,0,Acting,2.29,0,1940
16166,4014445,Brian,Rodriguez,US,male,1993,,1,Acting,1.42,0,2019
16167,4014446,Riley,Alves,DE,male,1996,,1,Acting,3.17,0,2016
16168,4014447,Michael,Brown,US,male,1984,,1,Acting,1.51,0,2008
16169,4014448,Brian,Lee,US,male,1933,,0,Acting,3.85,0,1963
16170,4014449,Jordan,Ferreira,CN,male,1979,,1,Acting,9.2,1,2002
16171,4014450,Francisco,Romero,ES,male,1982,,1,Acting,2.85,0,2001
16172,4014451,James,Wilson,US,male,1949,,1,Acting,3.8,0,1974
16173,4014452,Riko,Sato,JP,female,1943,,0,Acting,3.05,0,1966
16174,4014453,Drew,Santos,AU,male,1976,,1,Acting,6.84,0,2005
16175,4014454,Lisa,Wilson,US,female,1966,,1,Acting,1.82,0,2001
16176,4014455,Thomas,Rodriguez,US,male,1965,,1,Acting,0.5,0,1985
16177,4014456,Samuel,Davis,US,male,1998,,1,Acting,5.07,0,2019
16178,4014457,Logan,Pereira,AT,male,2004,,1,Acting,8.08,0,2023
16179,4014458,William,Miller,US,male,1982,,1,Acting,4.96,0,1999
16180,4014459,Sarah,Rodriguez,US,female,1994,,1,Acting,1.87,0,2022
