CustomerKey,IsChurned,IsActive,Gender,Age,AgeGroup,Birth,MonthsAsCustomer,TenureYears,LifetimeValue,AvgSessionMinutes,ChurnRiskScore,PaymentReliability,CustomerSegment,CityName,StateName,CountryName,ISOCode,Continent,Latitude,Longitude,Timezone,PreferredLanguage,LanguageISO,PreferredGenre,PreferredGenreGroup,DeviceType,RegistrationSource,NumPaymentMethods,ActivePaymentMethods,PrimaryCardNetwork,HasCreditCard,HasDebitCard,CreateDate
22201,0,1,male,31,Millennial,1994-12-15,157,13.1,2085.25,152.4,0.141,0.954,Gold,Launceston,Tasmania,Australia,AU,Oceania,-24.6348,134.357,Australia/Sydney,English,en,Politics,Arts & Culture,mobile,web,3,3,Visa,1,0,2013-04-01
22202,0,1,female,45,Gen_X,1981-04-28,175,14.6,2625.68,84.8,0.242,0.753,Silver,Geraldton,Western Australia,Australia,AU,Oceania,-24.1822,133.798,Australia/Sydney,English,en,Drama,Narrative,desktop,mobile_app,1,1,Visa,1,0,2011-10-21
22203,0,1,female,26,Millennial,1999-07-31,41,3.4,430.6,56.3,0.285,0.895,Bronze,Parramatta,New South Wales,Australia,AU,Oceania,-33.8226,151.8647,Australia/Sydney,English,en,Action,Action & Spectacle,smart_tv,web,1,1,PayPal,0,0,2022-12-23
22204,0,1,male,40,Gen_X,1985-08-10,72,6.0,633.28,17.9,0.377,0.724,Bronze,Bendigo,Victoria,Australia,AU,Oceania,-37.9564,145.3484,Australia/Sydney,French,fr,Cult Classic,Arts & Culture,tablet,mobile_app,2,2,Mastercard,1,0,2020-05-25
22205,0,1,female,59,Boomer,1966-10-17,173,14.4,1600.57,56.1,0.247,0.742,Silver,Townsville,Queensland,Australia,AU,Oceania,-27.9179,151.2015,Australia/Sydney,English,en,Drama,Narrative,tablet,web,1,1,Visa,1,0,2011-12-18
22206,1,0,male,43,Gen_X,1983-05-24,180,15.0,2424.01,36.4,0.88,0.88,Bronze,Alice Springs,Northern Territory,Australia,AU,Oceania,-24.7961,132.5362,Australia/Sydney,English,en,Crime,Narrative,smart_tv,mobile_app,1,0,Mastercard,1,0,2011-05-08
22207,0,1,female,34,Millennial,1992-05-11,165,13.8,3067.29,43.5,0.253,0.931,Silver,Geelong,Victoria,Australia,AU,Oceania,-38.3729,145.6191,Australia/Sydney,English,en,Indie,Narrative,smart_tv,mobile_app,2,2,Mastercard,1,0,2012-08-06
22208,1,0,female,39,Gen_X,1986-11-20,1,0.1,82.02,74.6,0.839,0.772,Bronze,Fremantle,Western Australia,Australia,AU,Oceania,-24.609,134.7153,Australia/Sydney,English,en,Politics,Arts & Culture,mobile,mobile_app,2,2,Debit Card,1,1,2026-05-30
22209,0,1,male,30,Millennial,1995-12-06,106,8.8,1735.85,51.0,0.294,0.702,Bronze,Canberra,Australian Capital Territory,Australia,AU,Oceania,-26.8902,134.0119,Australia/Sydney,Portuguese,pt,Crime,Narrative,mobile,mobile_app,1,1,JCB,1,0,2017-07-05
22210,0,1,female,38,Gen_X,1988-05-09,188,15.7,2910.55,73.9,0.183,0.755,Silver,Geelong,Victoria,Australia,AU,Oceania,-38.0197,145.7537,Australia/Sydney,English,en,Action & Adventure,Action & Spectacle,mobile,mobile_app,1,1,Visa,1,0,2010-09-23
22211,0,1,male,48,Gen_X,1977-12-19,170,14.2,1664.73,45.4,0.146,0.898,Silver,Alice Springs,Northern Territory,Australia,AU,Oceania,-24.0933,132.728,Australia/Sydney,English,en,Crime,Narrative,mobile,web,1,1,Mastercard,1,0,2012-03-25
22212,0,1,male,37,Gen_X,1988-12-03,156,13.0,2013.02,37.3,0.184,0.984,Silver,Fremantle,Western Australia,Australia,AU,Oceania,-25.2617,134.4412,Australia/Sydney,English,en,Stand-Up Comedy,Light & Feel-Good,smart_tv,web,2,2,Mastercard,1,0,2013-05-01
22213,0,1,male,22,Gen_Z,2004-02-03,42,3.5,647.08,34.5,0.342,0.949,Silver,Alice Springs,Northern Territory,Australia,AU,Oceania,-25.5448,135.1717,Australia/Sydney,Spanish,es,Sports,Action & Spectacle,smart_tv,mobile_app,1,1,Visa,1,0,2022-11-03
22214,0,1,female,28,Millennial,1997-10-08,105,8.8,1923.01,33.7,0.301,0.739,Bronze,Ballarat,Victoria,Australia,AU,Oceania,-38.1348,144.7229,Australia/Sydney,English,en,Politics,Arts & Culture,tablet,web,2,2,Mastercard,1,0,2017-08-01
22215,0,1,male,48,Gen_X,1977-11-26,1,0.1,96.96,69.7,0.405,0.75,Bronze,Launceston,Tasmania,Australia,AU,Oceania,-26.133,133.8982,Australia/Sydney,English,en,Romance,Light & Feel-Good,smart_tv,partner,2,2,American Express,1,0,2026-05-30
22216,0,1,female,56,Boomer,1969-11-08,96,8.0,1887.34,45.7,0.234,0.981,Silver,Mount Gambier,South Australia,Australia,AU,Oceania,-27.689,133.5769,Australia/Sydney,English,en,Kids,Family & Fantasy,mobile,web,2,2,Mastercard,1,0,2018-05-26
22217,0,1,female,20,Gen_Z,2006-05-05,24,2.0,316.74,46.5,0.427,0.773,Bronze,Canberra,Australian Capital Territory,Australia,AU,Oceania,-24.2592,132.6577,Australia/Sydney,English,en,Action,Action & Spectacle,mobile,mobile_app,2,2,Mastercard,1,1,2024-05-10
22218,0,1,other,49,Gen_X,1976-12-05,65,5.4,762.46,103.9,0.334,0.873,Silver,Brisbane,Queensland,Australia,AU,Oceania,-28.7644,153.9181,Australia/Sydney,French,fr,Romance,Light & Feel-Good,mobile,web,1,1,PayPal,0,0,2020-12-18
22219,0,1,female,40,Gen_X,1985-11-12,63,5.2,811.3,45.4,0.395,0.78,Bronze,Newcastle,New South Wales,Australia,AU,Oceania,-32.8674,150.1247,Australia/Sydney,English,en,Sports,Action & Spectacle,smart_tv,mobile_app,1,1,Visa,1,0,2021-02-07
22220,0,1,female,30,Millennial,1995-11-22,92,7.7,1332.84,129.9,0.264,0.883,Silver,Cairns,Queensland,Australia,AU,Oceania,-26.0836,153.3711,Australia/Sydney,French,fr,Action,Action & Spectacle,mobile,mobile_app,1,1,PayPal,0,0,2018-09-14
22221,1,0,female,18,Gen_Z,2008-03-25,2,0.2,81.26,41.4,0.919,0.927,Bronze,Parramatta,New South Wales,Australia,AU,Oceania,-33.0298,150.5758,Australia/Sydney,English,en,Kids,Family & Fantasy,desktop,partner,1,1,Visa,1,0,2026-03-25
22222,1,0,male,57,Boomer,1969-05-17,146,12.2,2885.65,34.8,0.949,0.848,Bronze,Parramatta,New South Wales,Australia,AU,Oceania,-32.6776,150.9949,Australia/Sydney,English,en,Biographical,Arts & Culture,smart_tv,mobile_app,1,1,Visa,1,0,2014-03-29
22223,0,1,female,27,Millennial,1999-04-19,81,6.8,1304.8,49.9,0.265,0.765,Bronze,Sunshine Coast,Queensland,Australia,AU,Oceania,-27.7194,153.411,Australia/Sydney,English,en,Cult Classic,Arts & Culture,desktop,smart_tv,3,3,Discover,1,0,2019-08-02
22224,1,0,male,32,Millennial,1993-12-22,23,1.9,261.17,148.6,0.736,0.755,Bronze,Darwin,Northern Territory,Australia,AU,Oceania,-25.588,132.5585,Australia/Sydney,English,en,Short Film,Arts & Culture,mobile,web,1,1,Mastercard,1,0,2024-06-04
22225,0,1,male,22,Gen_Z,2003-11-03,26,2.2,345.86,39.5,0.407,0.823,Bronze,Sydney,New South Wales,Australia,AU,Oceania,-33.7634,150.9547,Australia/Sydney,Portuguese,pt,Sports,Action & Spectacle,desktop,mobile_app,1,1,Visa,1,0,2024-03-29
22226,1,0,male,53,Boomer,1972-08-12,135,11.2,1786.83,37.3,0.773,0.919,Bronze,Devonport,Tasmania,Australia,AU,Oceania,-25.8887,134.7675,Australia/Sydney,English,en,History,Arts & Culture,mobile,web,2,2,Mastercard,1,0,2015-02-08
22227,1,0,male,40,Gen_X,1986-06-09,70,5.8,1234.21,33.0,0.816,0.804,Bronze,Townsville,Queensland,Australia,AU,Oceania,-25.5559,152.2898,Australia/Sydney,English,en,Indie,Narrative,smart_tv,partner,2,2,PayPal,1,0,2020-07-14
22228,0,1,male,26,Millennial,1999-12-05,99,8.2,1102.76,180.0,0.281,0.733,Silver,Mount Gambier,South Australia,Australia,AU,Oceania,-25.1164,133.4563,Australia/Sydney,French,fr,Action,Action & Spectacle,tablet,web,1,1,Mastercard,1,0,2018-02-14
22229,0,1,male,27,Millennial,1999-05-11,89,7.4,1635.5,58.1,0.317,0.818,Silver,Mandurah,Western Australia,Australia,AU,Oceania,-23.4437,134.1685,Australia/Sydney,English,en,Disaster,Action & Spectacle,desktop,mobile_app,1,1,Visa,1,0,2018-12-15
22230,1,0,male,37,Gen_X,1988-06-29,140,11.7,2592.48,69.1,0.833,0.879,Bronze,Geelong,Victoria,Australia,AU,Oceania,-37.072,145.9086,Australia/Sydney,English,en,Mystery,Horror & Suspense,mobile,smart_tv,1,1,Mastercard,1,0,2014-09-04
22231,1,0,male,24,Gen_Z,2001-11-03,74,6.2,1478.51,48.6,0.745,0.781,Bronze,Mount Gambier,South Australia,Australia,AU,Oceania,-25.1703,133.626,Australia/Sydney,English,en,Psychological,Horror & Suspense,mobile,smart_tv,1,1,Visa,1,0,2020-03-26
22232,0,1,male,38,Gen_X,1987-09-12,191,15.9,1729.75,84.4,0.213,0.789,Silver,Canberra,Australian Capital Territory,Australia,AU,Oceania,-24.0593,134.3974,Australia/Sydney,English,en,Comedy,Light & Feel-Good,desktop,web,1,1,Visa,1,0,2010-06-10
22233,1,0,male,38,Gen_X,1987-12-17,190,15.8,1720.25,67.3,0.835,0.704,Bronze,Newcastle,New South Wales,Australia,AU,Oceania,-34.5455,150.6299,Australia/Sydney,English,en,Indie,Narrative,tablet,mobile_app,1,1,Visa,1,0,2010-07-14
22234,0,1,female,23,Gen_Z,2003-04-02,55,4.6,965.02,45.1,0.3,0.976,Silver,Darwin,Northern Territory,Australia,AU,Oceania,-25.5861,134.7025,Australia/Sydney,Portuguese,pt,Superhero,Action & Spectacle,mobile,web,2,2,PayPal,1,0,2021-10-03
22235,0,1,male,38,Gen_X,1987-11-08,192,16.0,2556.68,77.2,0.278,0.705,Silver,Geraldton,Western Australia,Australia,AU,Oceania,-24.0956,135.4965,Australia/Sydney,English,en,Fantasy,Family & Fantasy,mobile,web,1,1,Visa,1,0,2010-05-30
22236,0,1,female,43,Gen_X,1982-07-15,191,15.9,1890.99,64.5,0.236,0.712,Silver,Mount Gambier,South Australia,Australia,AU,Oceania,-25.8414,133.8873,Australia/Sydney,English,en,Animation,Family & Fantasy,mobile,mobile_app,1,1,PayPal,0,0,2010-06-24
22237,0,1,female,26,Millennial,1999-09-12,93,7.8,879.21,100.9,0.274,0.838,Silver,Alice Springs,Northern Territory,Australia,AU,Oceania,-25.5946,133.6292,Australia/Sydney,Spanish,es,Short Film,Arts & Culture,smart_tv,partner,3,3,Visa,1,0,2018-08-19
22238,0,1,female,19,Gen_Z,2007-05-28,5,0.4,155.48,60.8,0.439,0.78,Bronze,Sydney,New South Wales,Australia,AU,Oceania,-33.1249,151.1726,Australia/Sydney,English,en,Thriller,Horror & Suspense,smart_tv,mobile_app,2,2,Visa,1,0,2025-12-19
22239,0,1,female,26,Millennial,2000-01-06,95,7.9,1718.86,90.9,0.244,0.826,Silver,Devonport,Tasmania,Australia,AU,Oceania,-24.2217,133.3621,Australia/Sydney,French,fr,Short Film,Arts & Culture,desktop,partner,3,3,American Express,1,0,2018-06-18
22240,0,1,female,23,Gen_Z,2002-06-13,70,5.8,969.34,55.0,0.298,0.833,Silver,Darwin,Northern Territory,Australia,AU,Oceania,-24.6813,133.4209,Australia/Sydney,English,en,War,Action & Spectacle,mobile,mobile_app,3,3,Debit Card,1,1,2020-07-27
22241,0,1,female,33,Millennial,1992-08-17,83,6.9,1018.25,35.9,0.288,0.824,Bronze,Devonport,Tasmania,Australia,AU,Oceania,-26.7442,132.9579,Australia/Sydney,English,en,Sports,Action & Spectacle,tablet,web,2,2,American Express,1,0,2019-06-26
22242,0,1,female,43,Gen_X,1983-02-07,1,0.1,89.93,169.4,0.362,0.848,Silver,Geraldton,Western Australia,Australia,AU,Oceania,-25.1751,135.3123,Australia/Sydney,Spanish,es,Short Film,Arts & Culture,desktop,mobile_app,1,1,Debit Card,0,1,2026-05-30
22243,0,1,male,35,Millennial,1991-04-26,115,9.6,1447.22,93.1,0.3,0.753,Silver,Brisbane,Queensland,Australia,AU,Oceania,-27.8375,152.8897,Australia/Sydney,French,fr,Thriller,Horror & Suspense,smart_tv,smart_tv,1,1,JCB,1,0,2016-10-19
22244,0,1,female,35,Millennial,1990-12-11,187,15.6,2631.53,71.1,0.176,0.884,Silver,Parramatta,New South Wales,Australia,AU,Oceania,-33.4771,150.7298,Australia/Sydney,Spanish,es,Crime,Narrative,smart_tv,mobile_app,1,1,Visa,1,0,2010-10-27
22245,0,1,female,29,Millennial,1997-06-04,86,7.2,1678.06,113.8,0.266,0.989,Silver,Burnie,Tasmania,Australia,AU,Oceania,-25.6614,133.8328,Australia/Sydney,French,fr,Comedy,Light & Feel-Good,desktop,web,1,1,Visa,1,0,2019-03-26
22246,0,1,female,35,Millennial,1991-01-08,173,14.4,1953.33,113.3,0.192,0.805,Silver,Melbourne,Victoria,Australia,AU,Oceania,-38.1629,143.5367,Australia/Sydney,English,en,Comedy,Light & Feel-Good,smart_tv,mobile_app,1,1,Mastercard,1,0,2011-12-02
22247,0,1,male,45,Gen_X,1981-03-24,157,13.1,2604.71,117.7,0.206,0.826,Silver,Hobart,Tasmania,Australia,AU,Oceania,-25.7945,134.267,Australia/Sydney,English,en,Psychological,Horror & Suspense,smart_tv,partner,1,1,Visa,1,0,2013-04-11
22248,0,1,female,28,Millennial,1998-02-06,22,1.8,383.58,49.6,0.352,0.881,Bronze,Canberra,Australian Capital Territory,Australia,AU,Oceania,-24.7576,134.8441,Australia/Sydney,Spanish,es,Foreign Language,Arts & Culture,smart_tv,smart_tv,1,0,American Express,1,0,2024-07-25
22249,0,1,other,32,Millennial,1993-11-12,121,10.1,2418.23,46.3,0.297,0.754,Silver,Melbourne,Victoria,Australia,AU,Oceania,-36.8092,144.2429,Australia/Sydney,English,en,Animation,Family & Fantasy,desktop,smart_tv,1,1,Visa,1,0,2016-04-20
22250,0,1,male,61,Boomer,1964-06-17,154,12.8,3017.27,150.9,0.251,0.867,Gold,Cairns,Queensland,Australia,AU,Oceania,-28.0661,152.4641,Australia/Sydney,English,en,Politics,Arts & Culture,mobile,partner,1,1,Visa,1,0,2013-07-17
22251,1,0,male,18,Gen_Z,2008-02-28,1,0.1,109.17,68.2,0.844,0.868,Bronze,Launceston,Tasmania,Australia,AU,Oceania,-25.396,133.2765,Australia/Sydney,English,en,Sports,Action & Spectacle,smart_tv,web,1,1,Visa,1,0,2026-04-03
22252,0,1,male,38,Gen_X,1988-04-16,175,14.6,3100.37,88.4,0.176,0.893,Gold,Fremantle,Western Australia,Australia,AU,Oceania,-25.414,133.0773,Australia/Sydney,Portuguese,pt,Fantasy,Family & Fantasy,smart_tv,web,1,1,Visa,1,0,2011-10-10
22253,0,1,male,34,Millennial,1992-02-09,194,16.2,3742.18,83.4,0.223,0.819,Silver,Alice Springs,Northern Territory,Australia,AU,Oceania,-24.6469,133.0166,Australia/Sydney,English,en,Kids,Family & Fantasy,desktop,mobile_app,1,1,Visa,1,0,2010-03-11
22254,0,1,female,31,Millennial,1995-05-16,35,2.9,671.06,57.8,0.392,0.758,Bronze,Sydney,New South Wales,Australia,AU,Oceania,-34.6669,151.6255,Australia/Sydney,French,fr,Action & Adventure,Action & Spectacle,mobile,web,2,2,Mastercard,1,0,2023-06-07
22255,0,1,female,38,Gen_X,1988-04-15,42,3.5,650.87,103.6,0.255,0.952,Silver,Adelaide,South Australia,Australia,AU,Oceania,-24.6966,133.595,Australia/Sydney,English,en,Drama,Narrative,smart_tv,web,1,1,Visa,1,0,2022-11-15
22256,0,1,male,49,Gen_X,1977-05-13,127,10.6,1082.98,78.4,0.279,0.771,Silver,Bendigo,Victoria,Australia,AU,Oceania,-37.1184,145.6005,Australia/Sydney,English,en,Comedy,Light & Feel-Good,desktop,smart_tv,1,1,American Express,1,0,2015-10-12
22257,0,1,female,24,Gen_Z,2002-04-20,69,5.8,989.66,93.2,0.331,0.733,Bronze,Darwin,Northern Territory,Australia,AU,Oceania,-23.7551,134.3614,Australia/Sydney,English,en,Sci-Fi & Fantasy,Action & Spectacle,smart_tv,mobile_app,1,1,American Express,1,0,2020-08-12
22258,1,0,female,18,Gen_Z,2008-01-19,3,0.2,85.75,70.4,0.911,0.904,Bronze,Devonport,Tasmania,Australia,AU,Oceania,-23.9086,133.8246,Australia/Sydney,Portuguese,pt,Documentary,Arts & Culture,tablet,partner,1,1,PayPal,0,0,2026-02-02
22259,0,1,male,44,Gen_X,1982-01-26,155,12.9,2115.85,75.1,0.25,0.779,Silver,Brisbane,Queensland,Australia,AU,Oceania,-26.3501,154.1617,Australia/Sydney,Portuguese,pt,Thriller,Horror & Suspense,smart_tv,smart_tv,1,1,Mastercard,1,0,2013-06-08
22260,0,1,male,24,Gen_Z,2001-10-18,77,6.4,1373.18,77.4,0.274,0.883,Silver,Canberra,Australian Capital Territory,Australia,AU,Oceania,-25.3885,133.2243,Australia/Sydney,Portuguese,pt,Action,Action & Spectacle,smart_tv,mobile_app,1,1,Visa,1,0,2019-12-02
22261,0,1,male,23,Gen_Z,2002-09-21,45,3.8,743.28,87.5,0.298,0.838,Silver,Darwin,Northern Territory,Australia,AU,Oceania,-25.6845,134.1072,Australia/Sydney,English,en,Kids,Family & Fantasy,smart_tv,mobile_app,1,1,Visa,1,0,2022-08-18
22262,0,1,female,18,Gen_Z,2008-01-30,4,0.3,82.09,44.9,0.378,0.893,Bronze,Melbourne,Victoria,Australia,AU,Oceania,-38.7334,144.6001,Australia/Sydney,English,en,Horror,Horror & Suspense,smart_tv,mobile_app,1,1,Visa,1,0,2026-01-31
22263,0,1,male,22,Gen_Z,2003-09-26,36,3.0,643.25,66.2,0.412,0.79,Bronze,Hobart,Tasmania,Australia,AU,Oceania,-24.3166,134.3086,Australia/Sydney,English,en,Adventure,Action & Spectacle,smart_tv,mobile_app,1,1,Visa,1,0,2023-05-18
22264,0,1,male,21,Gen_Z,2004-11-03,27,2.2,280.96,42.0,0.306,0.936,Bronze,Gold Coast,Queensland,Australia,AU,Oceania,-29.3519,151.959,Australia/Sydney,English,en,Animation,Family & Fantasy,smart_tv,mobile_app,2,2,Mastercard,1,0,2024-02-26
22265,0,1,male,30,Millennial,1996-01-21,148,12.3,1810.41,98.6,0.225,0.734,Silver,Alice Springs,Northern Territory,Australia,AU,Oceania,-23.5473,134.7188,Australia/Sydney,English,en,Psychological,Horror & Suspense,mobile,smart_tv,1,1,Visa,1,0,2014-01-27
22266,0,1,male,24,Gen_Z,2001-10-04,63,5.2,1144.06,75.7,0.347,0.714,Bronze,Canberra,Australian Capital Territory,Australia,AU,Oceania,-25.7407,132.5844,Australia/Sydney,English,en,Animation,Family & Fantasy,desktop,web,2,2,Visa,1,0,2021-02-14
22267,0,1,female,19,Gen_Z,2006-08-18,20,1.7,293.38,96.3,0.421,0.771,Bronze,Brisbane,Queensland,Australia,AU,Oceania,-28.4694,153.4324,Australia/Sydney,Spanish,es,Psychological,Horror & Suspense,desktop,smart_tv,2,1,Mastercard,1,0,2024-09-13
22268,0,1,female,39,Gen_X,1987-02-13,166,13.8,2262.29,77.2,0.15,0.918,Silver,Brisbane,Queensland,Australia,AU,Oceania,-25.8883,154.5557,Australia/Sydney,Portuguese,pt,Disaster,Action & Spectacle,smart_tv,smart_tv,1,1,American Express,1,0,2012-07-17
22269,0,1,female,18,Gen_Z,2007-12-18,4,0.3,151.88,41.4,0.419,0.77,Bronze,Melbourne,Victoria,Australia,AU,Oceania,-39.0741,144.7265,Australia/Sydney,French,fr,Superhero,Action & Spectacle,desktop,web,1,1,American Express,1,0,2026-01-17
22270,0,1,female,36,Gen_X,1990-03-14,121,10.1,1872.6,59.0,0.254,0.887,Silver,Murray Bridge,South Australia,Australia,AU,Oceania,-25.96,133.8847,Australia/Sydney,English,en,Crime,Narrative,smart_tv,mobile_app,1,1,Visa,1,0,2016-04-18
22271,0,1,female,39,Gen_X,1987-05-26,71,5.9,914.67,69.2,0.3,0.837,Silver,Alice Springs,Northern Territory,Australia,AU,Oceania,-26.3392,133.3384,Australia/Sydney,English,en,War,Action & Spectacle,desktop,web,1,1,Mastercard,1,0,2020-06-06
22272,1,0,female,28,Millennial,1997-11-29,111,9.2,1711.29,56.1,0.898,0.933,Bronze,Ballarat,Victoria,Australia,AU,Oceania,-38.5074,145.382,Australia/Sydney,English,en,Romance,Light & Feel-Good,desktop,web,1,1,Visa,1,0,2017-02-28
22273,0,1,female,26,Millennial,1999-09-06,91,7.6,1471.15,145.7,0.262,0.976,Gold,Canberra,Australian Capital Territory,Australia,AU,Oceania,-25.6863,133.4782,Australia/Sydney,English,en,Disaster,Action & Spectacle,smart_tv,mobile_app,1,1,Visa,1,0,2018-10-23
22274,0,1,male,35,Millennial,1990-07-27,1,0.1,77.43,46.9,0.346,0.826,Bronze,Alice Springs,Northern Territory,Australia,AU,Oceania,-24.8657,135.0891,Australia/Sydney,Spanish,es,Sports,Action & Spectacle,mobile,smart_tv,2,2,Visa,1,0,2026-05-30
22275,0,1,female,29,Millennial,1997-03-29,107,8.9,1255.95,65.0,0.239,0.92,Silver,Wollongong,New South Wales,Australia,AU,Oceania,-32.1762,151.5741,Australia/Sydney,French,fr,Adventure,Action & Spectacle,desktop,mobile_app,2,2,American Express,1,0,2017-06-05
22276,0,1,male,29,Millennial,1996-08-30,58,4.8,673.54,42.3,0.347,0.909,Silver,Geraldton,Western Australia,Australia,AU,Oceania,-25.3453,134.8281,Australia/Sydney,English,en,Mystery,Horror & Suspense,desktop,mobile_app,1,1,Visa,1,0,2021-07-07
22277,1,0,female,37,Gen_X,1989-02-09,182,15.2,3517.56,59.5,0.768,0.742,Bronze,Canberra,Australian Capital Territory,Australia,AU,Oceania,-24.3407,134.4805,Australia/Sydney,English,en,Foreign Language,Arts & Culture,desktop,smart_tv,1,1,PayPal,0,0,2011-03-16
22278,0,1,male,34,Millennial,1992-01-18,93,7.8,1618.74,115.6,0.258,0.861,Silver,Melbourne,Victoria,Australia,AU,Oceania,-39.0771,145.9296,Australia/Sydney,Portuguese,pt,Indie,Narrative,smart_tv,mobile_app,1,1,Visa,1,0,2018-08-11
22279,0,1,male,22,Gen_Z,2003-12-01,42,3.5,531.58,180.0,0.325,0.741,Silver,Canberra,Australian Capital Territory,Australia,AU,Oceania,-24.9878,133.0601,Australia/Sydney,Portuguese,pt,War,Action & Spectacle,desktop,web,2,2,Visa,1,0,2022-11-09
22280,0,1,female,21,Gen_Z,2005-05-12,30,2.5,282.29,25.4,0.388,0.839,Bronze,Mandurah,Western Australia,Australia,AU,Oceania,-25.8119,134.2407,Australia/Sydney,English,en,Drama,Narrative,smart_tv,smart_tv,2,2,Visa,1,0,2023-11-08
22281,0,1,female,34,Millennial,1991-07-15,188,15.7,2226.94,43.6,0.183,0.873,Silver,Hobart,Tasmania,Australia,AU,Oceania,-27.2837,133.6747,Australia/Sydney,Portuguese,pt,Action & Adventure,Action & Spectacle,smart_tv,smart_tv,1,1,Mastercard,1,0,2010-09-12
22282,1,0,female,34,Millennial,1992-01-29,185,15.4,2145.25,88.9,0.9,0.892,Bronze,Adelaide,South Australia,Australia,AU,Oceania,-25.7985,133.1695,Australia/Sydney,French,fr,Politics,Arts & Culture,mobile,smart_tv,2,2,PayPal,1,0,2010-12-16
22283,0,1,female,25,Gen_Z,2000-11-10,59,4.9,732.01,22.5,0.353,0.805,Bronze,Hobart,Tasmania,Australia,AU,Oceania,-25.6402,132.5916,Australia/Sydney,English,en,Stand-Up Comedy,Light & Feel-Good,tablet,mobile_app,1,1,Mastercard,1,0,2021-06-08
22284,0,1,female,18,Gen_Z,2008-02-28,1,0.1,148.7,47.9,0.387,0.885,Bronze,Canberra,Australian Capital Territory,Australia,AU,Oceania,-24.4324,132.0728,Australia/Sydney,English,en,Thriller,Horror & Suspense,desktop,web,1,1,Mastercard,1,0,2026-04-20
22285,0,1,male,30,Millennial,1996-02-22,118,9.8,1752.97,89.3,0.253,0.803,Silver,Darwin,Northern Territory,Australia,AU,Oceania,-25.139,133.0971,Australia/Sydney,English,en,Stand-Up Comedy,Light & Feel-Good,mobile,mobile_app,2,2,Mastercard,1,0,2016-07-07
22286,0,1,male,52,Boomer,1973-10-12,135,11.2,2448.67,27.9,0.249,0.874,Silver,Alice Springs,Northern Territory,Australia,AU,Oceania,-23.6875,133.7932,Australia/Sydney,Portuguese,pt,Drama,Narrative,mobile,smart_tv,1,1,Mastercard,1,0,2015-02-03
22287,0,1,female,18,Gen_Z,2008-05-18,1,0.1,93.37,51.4,0.383,0.78,Bronze,Newcastle,New South Wales,Australia,AU,Oceania,-35.5675,151.6468,Australia/Sydney,English,en,Fantasy,Family & Fantasy,smart_tv,web,1,0,Debit Card,0,1,2026-05-20
22288,0,1,female,36,Gen_X,1989-10-11,77,6.4,1026.53,36.9,0.31,0.796,Bronze,Devonport,Tasmania,Australia,AU,Oceania,-26.1485,134.563,Australia/Sydney,Portuguese,pt,History,Arts & Culture,desktop,mobile_app,2,2,American Express,1,0,2019-12-03
22289,0,1,female,20,Gen_Z,2006-05-02,8,0.7,169.62,58.7,0.38,0.832,Bronze,Canberra,Australian Capital Territory,Australia,AU,Oceania,-24.7802,134.9532,Australia/Sydney,English,en,Romance,Light & Feel-Good,mobile,mobile_app,1,1,Visa,1,0,2025-09-15
22290,0,1,male,34,Millennial,1991-08-14,191,15.9,1924.54,124.6,0.159,0.88,Gold,Darwin,Northern Territory,Australia,AU,Oceania,-25.1248,134.4304,Australia/Sydney,Portuguese,pt,Sci-Fi & Fantasy,Action & Spectacle,mobile,smart_tv,1,1,American Express,1,0,2010-06-20
22291,0,1,male,42,Gen_X,1984-05-26,158,13.2,2187.42,33.3,0.219,0.916,Silver,Cairns,Queensland,Australia,AU,Oceania,-27.4356,152.5534,Australia/Sydney,English,en,Disaster,Action & Spectacle,smart_tv,partner,2,2,Debit Card,0,1,2013-03-10
22292,0,1,female,36,Gen_X,1990-03-16,72,6.0,851.69,64.0,0.367,0.782,Bronze,Devonport,Tasmania,Australia,AU,Oceania,-24.4218,132.7907,Australia/Sydney,English,en,Mystery,Horror & Suspense,smart_tv,partner,1,1,Visa,1,0,2020-05-20
22293,0,1,male,35,Millennial,1991-05-02,87,7.2,1219.77,67.1,0.275,0.727,Bronze,Shepparton,Victoria,Australia,AU,Oceania,-37.8426,144.5082,Australia/Sydney,English,en,Disaster,Action & Spectacle,desktop,mobile_app,1,1,American Express,1,0,2019-02-10
22294,0,1,female,47,Gen_X,1979-04-26,84,7.0,1394.29,65.7,0.265,0.94,Silver,Fremantle,Western Australia,Australia,AU,Oceania,-24.6007,133.0178,Australia/Sydney,Portuguese,pt,Action & Adventure,Action & Spectacle,smart_tv,partner,3,3,Mastercard,1,0,2019-05-11
22295,0,1,female,18,Gen_Z,2008-05-04,1,0.1,97.98,120.5,0.354,0.808,Bronze,Gold Coast,Queensland,Australia,AU,Oceania,-27.7969,153.0602,Australia/Sydney,English,en,Fantasy,Family & Fantasy,mobile,partner,1,1,PayPal,0,0,2026-05-23
22296,0,1,male,29,Millennial,1996-12-21,80,6.7,749.65,180.0,0.263,0.743,Silver,Adelaide,South Australia,Australia,AU,Oceania,-24.0842,133.3491,Australia/Sydney,English,en,Comedy,Light & Feel-Good,desktop,smart_tv,1,1,Mastercard,1,0,2019-09-12
