CustomerKey,AgeGroup,MonthsAsCustomer,ChurnRiskScore,LifetimeValue,AvgSessionMinutes,PaymentReliability,CustomerSegment
18586,middle_aged,175,0.197,2143.27,80.8,0.772,Silver
18587,young_adult,1,0.406,160.89,73.1,0.836,Bronze
18588,young_adult,70,0.939,927.25,58.9,0.801,Bronze
18589,adult,99,0.324,1947.91,42.4,0.748,Bronze
18590,young_adult,5,0.787,121.41,81.9,0.961,Bronze
18591,adult,43,0.331,604.79,64.9,0.911,Silver
18592,adult,149,0.189,2604.03,99.0,0.921,Silver
18593,middle_aged,173,0.142,3104.18,180.0,0.965,Gold
18594,young_adult,39,0.324,570.08,45.4,0.895,Bronze
18595,middle_aged,156,0.223,2292.22,102.4,0.795,Silver
18596,adult,111,0.218,1377.75,74.0,0.911,Silver
18597,adult,131,0.905,1534.5,167.9,0.809,Bronze
18598,young_adult,37,0.345,556.17,75.3,0.894,Silver
18599,adult,49,0.967,448.16,54.7,0.748,Bronze
18600,middle_aged,136,0.238,1625.79,107.1,0.751,Silver
18601,middle_aged,44,0.246,569.16,78.7,0.941,Silver
18602,adult,63,0.333,740.21,70.0,0.719,Bronze
18603,adult,150,0.86,2812.45,102.0,0.707,Bronze
18604,middle_aged,99,0.257,1299.3,96.1,0.759,Silver
18605,young_adult,3,0.399,149.26,114.3,0.763,Bronze
18606,adult,169,0.254,3212.4,36.1,0.874,Silver
18607,adult,169,0.185,2988.06,71.8,0.911,Silver
18608,adult,128,0.267,2314.79,55.0,0.79,Silver
18609,adult,1,0.338,133.75,129.8,0.966,Silver
18610,adult,192,0.859,2210.16,49.3,0.922,Bronze
18611,middle_aged,151,0.216,2192.59,78.7,0.848,Silver
18612,adult,132,0.283,2497.79,95.0,0.77,Silver
18613,adult,185,0.804,1667.0,79.5,0.737,Bronze
18614,adult,152,0.206,2326.07,90.4,0.876,Silver
18615,adult,128,0.265,1919.86,69.3,0.853,Silver
18616,middle_aged,181,0.213,1815.58,55.6,0.752,Silver
18617,adult,56,0.394,1021.45,49.7,0.714,Bronze
18618,middle_aged,29,0.399,372.45,37.7,0.778,Bronze
18619,middle_aged,134,0.267,2486.27,61.4,0.705,Silver
18620,young_adult,3,0.436,136.19,59.5,0.768,Bronze
18621,adult,175,0.152,2421.81,51.0,0.934,Silver
18622,young_adult,14,0.387,129.0,68.7,0.84,Bronze
18623,adult,155,0.229,1800.95,39.1,0.839,Silver
18624,young_adult,1,0.319,136.32,72.2,0.909,Bronze
18625,adult,73,0.85,1371.55,88.6,0.783,Bronze
18626,middle_aged,145,0.233,1594.6,85.6,0.869,Silver
18627,adult,43,0.322,508.12,63.8,0.88,Silver
18628,adult,20,0.307,177.34,100.2,0.976,Silver
18629,adult,124,0.275,2033.3,180.0,0.703,Silver
18630,adult,20,0.331,339.77,71.8,0.926,Silver
18631,young_adult,26,0.346,446.95,85.0,0.859,Bronze
18632,middle_aged,186,0.259,3393.27,34.3,0.778,Silver
18633,adult,9,0.361,82.44,133.1,0.807,Bronze
18634,adult,99,0.264,865.77,62.8,0.998,Silver
18635,adult,59,0.297,1138.94,86.7,0.81,Silver
18636,middle_aged,195,0.218,3152.52,135.1,0.832,Gold
18637,adult,81,0.309,923.42,146.6,0.753,Silver
18638,adult,146,0.176,1529.27,70.9,0.951,Silver
18639,young_adult,42,0.369,419.9,68.1,0.912,Silver
18640,adult,121,0.251,1916.88,48.9,0.909,Silver
18641,adult,187,0.844,2475.97,41.3,0.731,Bronze
18642,adult,176,0.252,3095.6,66.9,0.711,Silver
18643,adult,136,0.773,1366.55,87.5,0.876,Bronze
18644,young_adult,1,0.348,151.43,123.8,0.997,Silver
18645,adult,15,0.339,279.61,54.3,0.859,Bronze
18646,young_adult,25,0.323,345.72,88.0,0.934,Silver
18647,adult,174,0.27,2439.78,39.3,0.768,Silver
18648,adult,122,0.261,1935.06,56.7,0.808,Silver
18649,young_adult,60,0.277,933.19,157.3,0.742,Silver
18650,adult,135,0.184,2433.08,76.0,0.949,Silver
18651,adult,85,0.269,749.98,29.8,0.921,Silver
18652,adult,150,0.222,1636.48,104.4,0.945,Gold
18653,young_adult,1,0.365,122.81,33.9,0.911,Bronze
18654,adult,18,0.331,252.7,62.3,0.853,Bronze
18655,adult,172,0.726,1641.79,128.9,0.835,Bronze
18656,adult,141,0.258,2003.7,64.9,0.85,Silver
18657,adult,119,0.227,1108.44,96.2,0.94,Silver
18658,adult,185,0.244,2853.77,35.8,0.793,Silver
18659,adult,117,0.26,1972.53,53.4,0.7,Bronze
18660,adult,194,0.183,2393.11,72.4,0.854,Silver
18661,adult,24,0.395,333.38,62.8,0.859,Bronze
18662,adult,89,0.317,1664.0,29.8,0.914,Silver
18663,adult,180,0.197,3042.1,50.6,0.817,Silver
18664,adult,55,0.352,969.98,87.4,0.808,Bronze
18665,adult,184,0.21,2912.47,82.6,0.951,Gold
18666,middle_aged,175,0.241,3093.35,76.4,0.701,Silver
18667,young_adult,63,0.286,1069.51,50.5,0.916,Silver
18668,adult,46,0.326,692.37,25.9,0.995,Silver
18669,young_adult,14,0.405,226.81,81.4,0.827,Bronze
18670,adult,29,0.337,454.84,78.4,0.777,Bronze
18671,adult,189,0.129,3228.95,159.8,0.948,Gold
18672,young_adult,41,0.389,397.24,39.6,0.723,Bronze
18673,adult,161,0.218,1847.54,69.1,0.788,Silver
18674,adult,89,0.219,1025.33,102.4,0.967,Silver
18675,middle_aged,128,0.283,2521.85,98.3,0.771,Silver
18676,adult,65,0.757,1120.33,56.6,0.801,Bronze
18677,adult,167,0.212,2625.0,45.3,0.737,Silver
18678,adult,184,0.784,1712.77,86.2,0.827,Bronze
18679,adult,44,0.311,727.16,54.0,0.803,Bronze
18680,adult,165,0.754,2517.19,99.3,0.826,Bronze
18681,adult,137,0.277,2727.85,80.5,0.75,Silver
18682,young_adult,67,0.316,621.39,53.9,0.954,Silver
18683,middle_aged,80,0.368,1434.49,52.9,0.751,Bronze
18684,adult,144,0.191,1668.21,110.1,0.974,Gold
18685,adult,66,0.279,1041.01,44.2,0.922,Silver
18686,adult,192,0.159,3263.75,59.6,0.988,Gold
18687,adult,50,0.323,531.97,34.4,0.772,Bronze
18688,young_adult,35,0.337,699.78,92.5,0.843,Bronze
18689,young_adult,43,0.402,513.79,67.8,0.738,Bronze
18690,adult,148,0.264,1588.57,94.0,0.798,Silver
18691,adult,195,0.211,3453.28,133.0,0.713,Silver
18692,adult,105,0.238,1614.26,63.5,0.929,Silver
18693,adult,183,0.166,2283.05,51.5,0.971,Gold
18694,adult,62,0.349,954.22,31.0,0.783,Bronze
18695,adult,89,0.264,1725.79,111.0,0.783,Silver
18696,adult,95,0.235,1454.39,80.4,0.997,Silver
18697,adult,24,0.359,420.16,60.3,0.964,Silver
18698,adult,152,0.185,2230.23,90.1,0.892,Silver
18699,adult,74,0.743,1404.99,42.0,0.701,Bronze
18700,young_adult,28,0.271,520.04,74.7,0.881,Bronze
18701,adult,176,0.265,3397.16,19.6,0.732,Silver
18702,adult,178,0.158,3240.84,69.0,0.912,Gold
18703,adult,178,0.182,1950.88,65.0,0.963,Gold
18704,adult,152,0.264,1987.48,51.9,0.776,Silver
18705,adult,177,0.828,1736.64,39.8,0.965,Bronze
18706,middle_aged,136,0.168,2428.92,146.4,0.785,Silver
18707,adult,180,0.291,2307.12,44.3,0.94,Silver
18708,adult,144,0.277,1363.06,35.3,0.781,Silver
18709,young_adult,38,0.959,642.52,95.2,0.768,Bronze
18710,adult,171,0.134,3335.25,120.8,0.916,Gold
18711,adult,153,0.212,2270.35,89.5,0.865,Silver
18712,adult,154,0.256,1384.77,31.9,0.827,Silver
18713,adult,1,0.405,126.78,114.8,0.729,Bronze
18714,young_adult,6,0.402,113.2,88.7,0.861,Bronze
18715,adult,135,0.286,2647.77,75.4,0.784,Silver
18716,middle_aged,191,0.194,2560.28,57.7,0.803,Silver
18717,adult,61,0.263,703.1,88.4,0.965,Silver
18718,adult,88,0.3,1597.91,64.0,0.843,Silver
18719,middle_aged,47,0.824,682.56,42.0,0.711,Bronze
18720,adult,151,0.244,2441.94,89.2,0.785,Silver
18721,adult,190,0.237,1832.51,43.5,0.71,Silver
18722,adult,187,0.205,2426.93,53.1,0.804,Silver
18723,adult,96,0.275,1542.37,105.2,0.975,Silver
18724,adult,196,0.193,3700.82,101.9,0.947,Gold
18725,adult,192,0.188,1765.82,47.0,0.915,Silver
18726,adult,162,0.211,2703.23,35.8,0.797,Silver
18727,adult,60,0.352,683.15,77.9,0.79,Bronze
18728,young_adult,6,0.382,102.63,57.8,0.847,Bronze
18729,adult,112,0.271,1691.49,75.4,0.872,Silver
18730,adult,155,0.235,2579.9,59.4,0.764,Silver
18731,adult,101,0.304,1802.09,115.3,0.748,Silver
18732,adult,131,0.284,2605.39,88.4,0.84,Silver
18733,adult,156,0.214,1884.01,47.5,0.996,Gold
18734,middle_aged,169,0.192,3309.41,66.2,0.911,Silver
18735,adult,113,0.336,1746.52,43.4,0.73,Bronze
18736,adult,194,0.114,2859.66,71.3,0.985,Gold
18737,adult,182,0.217,2196.39,76.8,0.749,Silver
18738,adult,10,0.312,168.17,112.8,0.887,Silver
18739,middle_aged,183,0.2,2798.44,80.1,0.899,Gold
18740,adult,189,0.229,1686.62,65.2,0.735,Silver
18741,young_adult,1,0.829,83.35,65.5,0.979,Bronze
18742,adult,171,0.852,1567.83,88.4,0.791,Bronze
18743,adult,1,0.852,74.51,64.8,0.988,Bronze
18744,young_adult,1,0.374,150.04,103.5,0.908,Silver
18745,adult,86,0.282,910.47,131.2,0.988,Silver
18746,young_adult,40,0.352,672.92,55.8,0.942,Silver
18747,adult,150,0.218,2144.94,57.0,0.993,Gold
18748,adult,172,0.189,2041.51,74.1,0.848,Silver
18749,adult,111,0.342,2117.03,62.9,0.817,Silver
18750,young_adult,50,0.332,638.45,145.9,0.816,Silver
18751,adult,152,0.928,2178.08,49.0,0.739,Bronze
18752,middle_aged,155,0.221,2647.53,62.0,0.786,Silver
18753,young_adult,20,0.328,186.15,137.3,0.919,Silver
18754,young_adult,9,0.379,79.86,49.5,0.747,Bronze
18755,young_adult,1,0.423,168.4,56.2,0.85,Bronze
18756,adult,188,0.153,3623.46,83.4,0.874,Silver
18757,middle_aged,78,0.303,1016.5,57.3,0.906,Silver
18758,middle_aged,142,0.226,2707.45,51.7,0.826,Silver
18759,young_adult,14,0.326,198.43,51.1,0.884,Bronze
18760,adult,143,0.233,1703.11,160.0,0.8,Silver
18761,adult,184,0.191,1691.42,57.6,0.829,Silver
18762,adult,178,0.104,1631.33,118.5,0.982,Gold
18763,young_adult,39,0.361,778.31,61.6,0.91,Silver
18764,adult,73,0.322,1356.0,124.8,0.801,Silver
18765,adult,168,0.816,3258.77,92.7,0.918,Bronze
18766,adult,71,0.349,1280.97,45.6,0.993,Silver
18767,adult,138,0.203,1800.36,98.5,0.848,Silver
18768,adult,194,0.165,2126.22,104.7,0.786,Silver
18769,adult,1,0.409,162.18,78.5,0.807,Bronze
18770,adult,181,0.176,3221.85,23.6,0.855,Silver
18771,adult,66,0.268,1143.41,62.5,0.958,Silver
18772,adult,168,0.198,2047.66,96.1,0.779,Silver
18773,adult,165,0.196,2004.33,64.9,0.972,Gold
18774,middle_aged,62,0.299,1189.51,59.2,0.988,Silver
18775,middle_aged,145,0.22,2372.11,68.3,0.976,Silver
18776,adult,172,0.222,1844.14,180.0,0.773,Gold
18777,young_adult,1,0.385,162.48,35.1,0.904,Bronze
18778,adult,150,0.234,2183.72,74.1,0.75,Silver
18779,middle_aged,195,0.15,2663.47,108.0,0.846,Gold
18780,young_adult,15,0.382,165.43,54.2,0.83,Bronze
18781,adult,68,0.277,906.55,45.2,0.994,Silver
18782,adult,145,0.165,1940.23,111.5,0.827,Silver
18783,adult,163,0.14,1994.85,180.0,0.974,Gold
18784,adult,1,0.409,79.65,53.4,0.752,Bronze
18785,adult,6,0.735,151.68,88.4,0.816,Bronze
18786,adult,179,0.211,2718.91,53.5,0.963,Gold
18787,adult,175,0.097,3330.06,180.0,0.989,Gold
18788,adult,90,0.282,1085.22,55.4,0.892,Silver
18789,adult,188,0.156,2239.87,73.7,0.923,Gold
18790,adult,72,0.31,1092.73,66.6,0.879,Silver
18791,adult,146,0.226,2383.37,54.1,0.734,Silver
18792,adult,84,0.319,1304.77,34.3,0.893,Silver
18793,adult,104,0.29,1548.43,35.2,0.806,Silver
18794,young_adult,74,0.304,1218.8,69.0,0.972,Silver
18795,adult,165,0.887,1905.97,73.8,0.763,Bronze
18796,adult,1,0.358,103.25,115.1,0.842,Bronze
18797,adult,1,0.359,162.66,71.6,0.913,Bronze
18798,adult,109,0.205,1671.46,106.6,0.961,Silver
18799,adult,94,0.276,991.59,67.3,0.969,Silver
18800,adult,97,0.281,1909.79,132.2,0.723,Silver
18801,adult,91,0.262,1660.8,68.0,0.944,Silver
18802,adult,134,0.807,2264.08,32.9,0.785,Bronze
18803,adult,100,0.276,1417.58,72.1,0.72,Bronze
18804,adult,134,0.213,2276.41,77.0,0.947,Silver
18805,adult,156,0.809,2404.16,92.1,0.883,Bronze
18806,adult,103,0.225,1753.64,67.2,0.955,Silver
18807,young_adult,45,0.44,582.19,37.8,0.729,Bronze
18808,adult,55,0.34,586.28,106.9,0.873,Silver
18809,adult,113,0.198,2219.22,97.0,0.929,Silver
18810,adult,129,0.736,1590.12,90.2,0.878,Bronze
18811,adult,137,0.21,1366.8,85.3,0.89,Silver
18812,adult,120,0.295,2015.13,32.9,0.849,Silver
18813,adult,187,0.234,2093.6,70.4,0.785,Silver
18814,adult,146,0.867,2601.73,92.0,0.76,Bronze
18815,young_adult,52,0.748,635.79,94.9,0.791,Bronze
18816,young_adult,1,0.877,166.94,55.0,0.903,Bronze
18817,adult,159,0.206,2346.88,25.3,0.98,Silver
18818,middle_aged,139,0.265,2384.23,43.4,0.892,Silver
18819,adult,1,0.354,125.21,68.7,0.99,Silver
18820,young_adult,1,0.401,111.94,67.1,0.712,Bronze
18821,young_adult,1,0.945,91.23,79.4,0.912,Bronze
18822,young_adult,1,0.331,142.22,75.5,0.785,Bronze
18823,adult,84,0.272,1577.74,88.3,0.931,Silver
18824,adult,90,0.767,1144.66,43.7,0.896,Bronze
18825,adult,57,0.243,773.6,161.0,0.944,Silver
18826,young_adult,1,0.736,88.5,47.0,0.703,Bronze
18827,adult,175,0.214,1871.4,78.7,0.981,Gold
18828,adult,1,0.434,157.89,79.0,0.751,Bronze
18829,adult,157,0.159,3108.51,169.3,0.854,Gold
18830,adult,168,0.909,1915.74,68.3,0.937,Bronze
18831,adult,149,0.204,2468.29,81.1,0.994,Gold
18832,adult,182,0.201,2789.78,34.1,0.927,Silver
18833,adult,71,0.249,1101.02,108.6,0.982,Silver
18834,adult,55,0.273,790.48,96.4,0.878,Silver
18835,young_adult,74,0.391,823.4,24.3,0.704,Bronze
18836,adult,108,0.298,1561.39,54.0,0.846,Silver
18837,adult,196,0.156,2252.53,78.0,0.997,Gold
18838,young_adult,18,0.944,265.51,76.4,0.88,Bronze
18839,adult,178,0.129,3179.11,159.9,0.993,Gold
18840,adult,160,0.189,3150.96,103.0,0.902,Gold
18841,middle_aged,124,0.218,1781.09,75.1,0.988,Silver
18842,middle_aged,43,0.964,479.52,102.6,0.906,Bronze
18843,adult,1,0.373,140.08,64.6,0.85,Bronze
18844,adult,65,0.391,731.51,49.1,0.819,Bronze
18845,adult,38,0.374,691.08,46.6,0.82,Bronze
18846,young_adult,46,0.325,474.95,83.3,0.807,Bronze
18847,adult,142,0.229,2116.81,73.0,0.875,Silver
18848,adult,1,0.413,132.65,63.3,0.757,Bronze
18849,adult,102,0.256,1844.26,107.3,0.945,Silver
18850,adult,172,0.267,1848.86,57.8,0.702,Silver
18851,middle_aged,117,0.268,2273.8,113.5,0.806,Silver
18852,adult,130,0.246,1245.66,102.2,0.887,Silver
18853,adult,1,0.347,136.03,61.2,0.826,Bronze
18854,adult,80,0.243,893.03,117.9,0.971,Silver
18855,young_adult,73,0.349,1167.81,61.8,0.74,Bronze
18856,adult,143,0.226,2397.99,58.8,0.94,Silver
18857,adult,191,0.888,2801.49,37.8,0.951,Bronze
18858,adult,141,0.199,1606.77,93.7,0.93,Silver
18859,adult,131,0.22,2280.17,92.9,0.94,Silver
18860,adult,76,0.302,1401.41,85.8,0.979,Silver
18861,adult,166,0.178,2633.61,152.1,0.75,Silver
18862,adult,76,0.311,1013.32,150.8,0.863,Silver
18863,adult,124,0.293,2171.81,78.4,0.821,Silver
18864,adult,178,0.799,2214.86,105.3,0.847,Bronze
18865,adult,82,0.27,881.65,127.4,0.873,Silver
18866,adult,188,0.843,2342.72,44.0,0.808,Bronze
18867,adult,96,0.342,1129.06,66.7,0.712,Bronze
18868,middle_aged,161,0.268,2113.64,52.8,0.822,Silver
18869,young_adult,66,0.279,684.18,83.5,0.963,Silver
18870,adult,150,0.287,2647.06,53.3,0.83,Silver
18871,senior,1,0.405,98.61,57.4,0.772,Bronze
18872,middle_aged,178,0.255,2636.83,54.5,0.75,Silver
18873,adult,1,0.803,92.0,61.5,0.938,Bronze
18874,adult,93,0.307,1412.42,78.9,0.736,Bronze
18875,adult,13,0.803,227.2,95.7,0.944,Bronze
18876,young_adult,36,0.315,364.6,112.2,0.858,Silver
18877,adult,129,0.194,1675.5,59.6,0.956,Silver
18878,adult,183,0.234,3629.45,119.0,0.791,Silver
18879,young_adult,55,0.266,635.69,96.4,0.993,Silver
18880,adult,159,0.202,2560.78,36.2,0.958,Silver
18881,adult,175,0.16,1940.11,68.0,0.801,Silver
18882,adult,1,0.416,156.49,57.6,0.7,Bronze
18883,adult,94,0.283,1141.93,43.0,0.981,Silver
18884,middle_aged,34,0.319,474.57,123.8,0.757,Bronze
18885,adult,17,0.408,276.21,39.8,0.744,Bronze
18886,adult,1,0.423,75.81,25.5,0.713,Bronze
18887,adult,157,0.236,1570.08,54.2,0.816,Silver
18888,adult,100,0.864,1653.32,89.7,0.799,Bronze
18889,middle_aged,192,0.166,1939.89,100.4,0.808,Silver
18890,young_adult,2,0.387,111.06,43.7,0.911,Bronze
18891,adult,168,0.224,2335.49,39.2,0.832,Silver
18892,adult,186,0.171,2431.39,90.2,0.932,Gold
18893,middle_aged,1,0.422,158.4,80.1,0.821,Bronze
18894,young_adult,3,0.434,124.71,79.3,0.843,Bronze
18895,middle_aged,137,0.972,1840.25,97.1,0.865,Bronze
18896,adult,28,0.313,308.64,53.7,0.823,Bronze
18897,adult,80,0.307,1469.39,49.2,0.881,Silver
18898,adult,135,0.194,2429.59,46.1,0.957,Silver
18899,adult,186,0.14,3594.03,87.6,0.931,Gold
18900,adult,170,0.215,2932.6,77.6,0.789,Silver
18901,adult,101,0.273,1238.28,60.2,0.97,Silver
18902,adult,190,0.243,2238.07,51.3,0.798,Silver
18903,adult,169,0.231,1661.89,61.9,0.902,Silver
18904,adult,163,0.206,3210.8,72.4,0.869,Silver
18905,adult,101,0.28,1244.14,46.6,0.916,Silver
18906,adult,147,0.816,2476.5,110.2,0.722,Bronze
18907,adult,153,0.226,2601.85,57.1,0.876,Silver
18908,adult,100,0.268,863.91,87.4,0.948,Silver
18909,young_adult,5,0.334,97.72,33.8,0.974,Bronze
18910,young_adult,1,0.297,81.89,180.0,0.882,Silver
18911,adult,48,0.327,804.14,94.4,0.702,Bronze
18912,young_adult,1,0.395,134.49,33.0,0.832,Bronze
18913,adult,86,0.268,1200.94,79.6,0.913,Silver
18914,middle_aged,113,0.296,1479.01,67.7,0.759,Silver
18915,adult,146,0.29,2060.67,79.1,0.721,Silver
18916,young_adult,43,0.325,375.56,84.6,0.742,Bronze
18917,adult,150,0.276,2043.92,32.7,0.729,Silver
18918,middle_aged,187,0.807,2235.46,155.2,0.843,Bronze
18919,middle_aged,195,0.199,3556.74,79.6,0.787,Silver
18920,young_adult,27,0.213,462.9,144.6,0.9,Silver
18921,young_adult,1,0.432,164.86,30.7,0.745,Bronze
18922,adult,169,0.161,3311.44,161.3,0.898,Gold
18923,adult,186,0.175,2697.02,22.5,0.937,Silver
18924,adult,18,0.341,189.87,41.0,0.924,Bronze
18925,adult,130,0.218,1549.75,119.0,0.747,Silver
18926,young_adult,6,0.456,165.02,28.7,0.873,Bronze
18927,young_adult,10,0.401,176.12,61.9,0.793,Bronze
18928,adult,111,0.253,1672.46,93.1,0.963,Silver
18929,adult,180,0.183,2295.8,123.4,0.892,Gold
18930,adult,126,0.227,1251.42,54.0,0.887,Silver
18931,adult,132,0.285,2083.98,26.4,0.784,Silver
18932,young_adult,2,0.851,154.8,77.5,0.942,Bronze
18933,adult,150,0.116,1845.78,156.7,0.861,Gold
18934,adult,185,0.142,1709.78,71.8,0.995,Gold
18935,adult,149,0.955,2213.72,106.4,0.715,Bronze
18936,adult,161,0.216,1783.95,74.1,0.863,Silver
18937,adult,164,0.253,3220.76,76.3,0.827,Silver
18938,young_adult,45,0.25,679.01,159.1,0.943,Silver
18939,young_adult,69,0.291,967.28,96.6,0.852,Silver
18940,young_adult,44,0.374,845.92,56.4,0.786,Bronze
18941,adult,87,0.251,1189.03,102.2,0.865,Silver
18942,adult,52,0.325,552.88,78.8,0.929,Silver
18943,young_adult,31,0.386,289.89,52.9,0.712,Bronze
18944,young_adult,60,0.303,659.3,41.3,0.933,Silver
18945,adult,119,0.813,2369.62,53.5,0.786,Bronze
18946,young_adult,6,0.407,109.61,59.9,0.781,Bronze
18947,adult,98,0.31,1092.97,69.6,0.752,Silver
18948,adult,106,0.944,1838.11,81.4,0.942,Bronze
18949,adult,131,0.227,1547.51,46.3,0.973,Silver
18950,adult,150,0.172,1333.18,141.4,0.882,Gold
18951,adult,173,0.209,1712.52,48.7,0.963,Gold
18952,adult,90,0.871,939.92,83.6,0.753,Bronze
18953,adult,102,0.235,1334.07,57.6,0.84,Silver
18954,adult,149,0.241,1567.49,108.1,0.842,Silver
18955,young_adult,35,0.841,627.98,113.5,0.959,Bronze
18956,young_adult,54,0.326,677.89,86.3,0.71,Bronze
18957,adult,152,0.272,1726.42,46.6,0.906,Silver
18958,middle_aged,186,0.804,2260.74,99.5,0.744,Bronze
18959,adult,44,0.348,800.0,34.2,0.929,Silver
18960,adult,166,0.193,1683.33,75.0,0.746,Silver
18961,adult,173,0.972,2217.04,62.7,0.949,Bronze
18962,adult,110,0.764,1946.55,51.7,0.92,Bronze
18963,middle_aged,187,0.233,3371.11,67.2,0.742,Silver
18964,adult,125,0.305,2248.95,69.7,0.82,Silver
18965,young_adult,1,0.389,108.38,52.5,0.782,Bronze
18966,middle_aged,126,0.294,2433.05,39.2,0.84,Silver
18967,young_adult,67,0.335,598.11,81.5,0.859,Silver
18968,middle_aged,112,0.311,1449.1,51.3,0.729,Bronze
18969,adult,180,0.215,1860.01,74.8,0.886,Silver
18970,adult,5,0.904,166.17,26.7,0.775,Bronze
18971,adult,62,0.33,863.85,31.4,0.804,Bronze
18972,young_adult,1,0.366,158.08,108.7,0.849,Bronze
18973,adult,136,0.267,2631.52,80.4,0.855,Silver
18974,young_adult,1,0.405,123.21,55.9,0.74,Bronze
18975,middle_aged,173,0.178,1887.44,151.5,0.723,Silver
18976,adult,152,0.285,1867.15,62.7,0.787,Silver
18977,adult,1,0.344,140.78,41.8,0.962,Bronze
18978,middle_aged,134,0.232,2456.46,125.6,0.81,Silver
18979,adult,156,0.248,1355.1,81.3,0.702,Silver
18980,young_adult,69,0.239,1359.76,90.7,0.946,Silver
18981,adult,154,0.255,2797.85,61.4,0.864,Silver
18982,middle_aged,112,0.814,1857.73,88.7,0.714,Bronze
18983,adult,135,0.29,2421.11,64.5,0.914,Silver
18984,adult,122,0.335,2412.39,39.7,0.725,Bronze
18985,adult,195,0.207,3511.48,37.3,0.958,Gold
18986,middle_aged,109,0.263,975.43,82.7,0.751,Silver
18987,adult,189,0.237,3604.27,33.5,0.904,Silver
18988,middle_aged,175,0.14,1916.11,125.7,0.953,Gold
18989,adult,170,0.192,2750.13,47.3,0.869,Silver
18990,adult,21,0.241,374.08,127.1,0.939,Silver
18991,adult,71,0.3,853.4,56.7,0.941,Silver
18992,adult,124,0.211,2265.76,47.8,0.929,Silver
18993,adult,25,0.356,345.62,38.8,0.992,Silver
18994,adult,96,0.242,1379.66,54.6,0.925,Silver
18995,adult,116,0.87,1166.76,68.3,0.799,Bronze
18996,adult,141,0.223,1724.13,132.2,0.808,Silver
18997,adult,121,0.327,2075.56,72.9,0.778,Silver
18998,middle_aged,195,0.2,3060.4,34.9,0.83,Silver
18999,young_adult,14,0.336,151.49,100.3,0.863,Bronze
19000,adult,153,0.729,2212.39,51.7,0.971,Bronze
19001,young_adult,1,0.902,134.2,61.6,0.947,Bronze
19002,young_adult,21,0.346,396.01,51.1,0.867,Bronze
19003,adult,133,0.292,1645.44,66.5,0.787,Silver
19004,adult,139,0.257,2746.07,85.1,0.768,Silver
19005,adult,174,0.21,2489.15,49.2,0.963,Gold
19006,middle_aged,12,0.366,111.53,59.4,0.883,Bronze
19007,middle_aged,191,0.274,3746.36,33.2,0.749,Silver
19008,middle_aged,126,0.254,2030.8,69.8,0.824,Silver
19009,young_adult,52,0.31,763.13,55.2,0.878,Silver
19010,adult,32,0.349,369.33,81.1,0.815,Bronze
19011,adult,175,0.178,1953.25,79.5,0.876,Silver
19012,adult,47,0.332,849.73,64.3,0.862,Bronze
19013,adult,112,0.272,1998.86,58.4,0.976,Silver
19014,adult,84,0.302,1263.12,51.1,0.789,Bronze
19015,middle_aged,56,0.25,927.57,180.0,0.912,Silver
19016,young_adult,17,0.366,166.49,47.6,0.865,Bronze
19017,adult,105,0.242,1235.04,62.1,0.842,Silver
19018,adult,69,0.307,839.45,51.4,0.961,Silver
19019,adult,44,0.305,444.21,70.7,0.942,Silver
19020,adult,1,0.297,84.35,145.2,0.765,Bronze
19021,young_adult,53,0.296,773.57,96.2,0.939,Silver
19022,adult,38,0.393,544.9,70.4,0.785,Bronze
19023,adult,48,0.265,681.89,81.1,0.916,Silver
19024,adult,160,0.262,2916.97,75.3,0.818,Silver
19025,young_adult,25,0.404,274.81,23.1,0.86,Bronze
19026,adult,153,0.284,1666.45,24.6,0.771,Silver
19027,middle_aged,138,0.105,1560.89,153.3,0.932,Gold
19028,middle_aged,30,0.345,464.04,54.0,0.708,Bronze
19029,young_adult,69,0.827,1173.2,40.7,0.714,Bronze
19030,middle_aged,174,0.165,2553.46,104.5,0.883,Gold
19031,adult,160,0.306,3051.99,90.5,0.706,Silver
19032,middle_aged,112,0.261,2177.0,67.6,0.863,Silver
19033,adult,195,0.775,2985.44,100.4,0.963,Bronze
19034,middle_aged,180,0.757,3230.4,60.0,0.727,Bronze
19035,young_adult,3,0.357,108.6,92.5,0.875,Bronze
19036,young_adult,47,0.337,751.12,45.7,0.916,Silver
19037,young_adult,16,0.332,222.81,85.9,0.819,Bronze
19038,young_adult,13,0.372,258.2,72.3,0.922,Bronze
19039,adult,9,0.447,167.65,49.2,0.854,Bronze
19040,young_adult,4,0.805,130.11,67.6,0.789,Bronze
19041,adult,9,0.328,178.03,53.4,0.865,Bronze
19042,adult,35,0.941,345.09,28.0,0.891,Bronze
19043,adult,110,0.254,1134.63,141.5,0.739,Silver
19044,adult,84,0.365,1404.25,55.4,0.719,Bronze
19045,adult,93,0.303,1508.85,70.4,0.928,Silver
19046,young_adult,41,0.352,361.41,75.5,0.849,Bronze
19047,adult,184,0.266,3262.41,53.0,0.764,Silver
19048,adult,85,0.239,1230.63,56.4,0.932,Silver
19049,adult,168,0.874,2564.79,84.1,0.966,Bronze
19050,adult,58,0.287,1039.73,117.2,0.778,Silver
19051,adult,126,0.317,1920.45,66.0,0.868,Silver
19052,adult,179,0.872,2650.24,109.4,0.845,Bronze
19053,young_adult,35,0.3,580.58,100.5,0.796,Bronze
