ContentKey,FilmID,Title,Revenue,Budget,ROI,ProfitMargin,RevenuePerMinute,Rating,RatingCategory,VoteCount,Popularity,Runtime,ContentType,AgeRating,IsAdult,BudgetCategory,Language,LanguageISO,IsInCollection,CollectionName,ReleaseYear,ReleaseQuarter,StreamingYear,StreamingMonth,StreamingQuarter,DaysSinceStreaming,CategoryCount,PrimaryCategory,AllCategories,PrimaryGenreGroup,AllGenreGroups,CastSize,AvgCastPopularity,TotalCastAwards,TopActorName,TopActorNationality,TopActorGender,TopActorPopularity,AllActors,OriginCountry,ContentSource,Tagline
8485,2006884,Distant Storm Unbound,5061692,9385679,-0.4607,-0.8543,90387.36,6.416,Average,209,2.3077,56,Series,PG-13,0,Low,French,fr,0,,1975,,2026,5,2,8,2,Horror,Horror | Thriller,Horror & Suspense,Horror & Suspense,4,4.18,0,Nora Costa,BE,female,5.92,Nora Costa | Sofia Ferreira | Cameron Oliveira | Camille Lefebvre,FR,Licensed,The adventure begins.
8486,2006885,Fading Gate Rises,1248183,818270,0.5254,0.3444,11775.31,7.061,Good,4914,12.0077,106,Movie,R,0,Micro,Spanish,es,0,,1995,,2024,3,1,791,1,Psychological,Psychological,Horror & Suspense,Horror & Suspense,6,9.92,0,Emma Costa,AR,female,0.5,Emma Costa | Alex Carvalho | Mia Pereira | Penelope Alves | Sofia Pereira,AR,Licensed,Be afraid. Be very afraid.
8487,2006886,Silent Throne Chronicles,3852064,1394266,1.7628,0.638,40548.04,7.409,Good,291,4.0564,95,Movie,R,0,Micro,English,en,0,,2011,1.0,2023,5,2,1095,2,Drama,Drama | Comedy,Narrative,Narrative | Light & Feel-Good,3,5.31,0,Andrew Jones,US,male,6.28,Andrew Jones | Stephanie Hernandez | Adam Wilson,US,Licensed,Based on the incredible true story.
8488,2006887,Forgotten Ghost Ends,1970389,1286312,0.5318,0.3472,17284.11,5.269,Average,3509,25.5252,114,Movie,R,0,Micro,Korean,ko,0,,2017,1.0,2020,2,1,2285,1,Adventure,Adventure,Action & Spectacle,Action & Spectacle,4,7.54,0,Sung-min Park,KR,male,8.24,Sung-min Park | Do-yun Jung | Hye-rin Jung | Sul Kyung-gu,KR,Original,The adventure begins.
8489,2006888,Phantom Bridge Reborn,16081465,6398228,1.5134,0.6021,108658.55,7.833,Great,14359,215.3866,148,Movie,R,0,Low,English,en,0,,2024,1.0,2024,8,3,641,1,Drama,Drama,Narrative,Narrative,3,6.79,0,William Rodriguez,US,male,2.01,William Rodriguez | Michael Wilson | Poppy Walker,US,Licensed,This time it's personal.
8490,2006889,Silent Legacy Strikes,69900130,43099329,0.6218,0.3834,1165002.17,7.334,Good,291,2.4647,60,Movie,R,0,Mid,French,fr,0,,1997,,2021,8,3,1754,2,Thriller,Thriller | Psychological,Horror & Suspense,Horror & Suspense,7,8.08,0,Lucie Martin,FR,female,13.62,Lucie Martin | Xavier Robert | Aria Santos | Lily Oliveira | Quinn Carvalho,BE,Licensed,
8491,2006890,Hollow Dream Forever,661090,1525693,-0.5667,-1.3078,6745.82,6.348,Average,4615,141.5287,98,Documentary,PG-13,0,Micro,English,en,1,James Bond Collection,2013,1.0,2026,4,2,45,1,History,History,Arts & Culture,Arts & Culture,3,5.35,0,Patricia Taylor,US,female,6.34,Patricia Taylor | Brandon Anderson | Freddie Lewis,GB,Licensed,Some stories last forever.
8492,2006891,Glowing Promise Returns,1378795,3741578,-0.6315,-1.7137,14986.9,6.69,Good,416,29.0238,92,Series,PG-13,0,Micro,Korean,ko,0,,2024,1.0,2026,5,2,24,2,Comedy,Comedy | Anime,Light & Feel-Good,Light & Feel-Good | Family & Fantasy,5,7.94,0,Hye-rin Lim,KR,female,13.19,Hye-rin Lim | Do-yun Jang | Hye-rin Jang | Min-ji Lim | Na-eun Jung,KR,Original,Justice has a new face.
8493,2006892,The Phantom Sky,53966818,19642313,1.7475,0.636,674585.22,8.859,Masterpiece,432,14.1153,80,Movie,PG-13,0,Low,English,en,1,Spider-Man: Spider-Verse Collection,2021,1.0,2025,6,2,334,1,Psychological,Psychological,Horror & Suspense,Horror & Suspense,3,3.11,0,Eric Martinez,US,male,2.54,Eric Martinez | Ashley Wilson | Riko Tanaka,US,Original,Fear can hold you prisoner. Hope can set you free.
8494,2006893,Burning Road Unchained,59779348,62494330,-0.0434,-0.0454,533744.18,5.226,Average,4233,17.2995,112,Movie,R,0,High,English,en,0,,2020,1.0,2026,5,2,22,2,Adventure,Adventure | Action,Action & Spectacle,Action & Spectacle,3,3.32,0,Michael Jones,US,male,2.03,Michael Jones | Richard Brown | Charlotte Thomas,GB,Licensed,Fear can hold you prisoner. Hope can set you free.
8495,2006894,Phantom Kingdom Returns,1915160,2757150,-0.3054,-0.4396,76606.4,7.636,Great,1460,17.4769,25,Series,R,0,Micro,Portuguese,pt,0,,2015,1.0,2025,2,1,483,1,Thriller,Thriller,Horror & Suspense,Horror & Suspense,4,5.38,0,Eric Anderson,US,male,9.53,Eric Anderson | Tyler Miller | Susan Lee | Joshua Taylor,PT,Licensed,Be afraid. Be very afraid.
8496,2006895,Last Sky Chronicles,10464914,11067739,-0.0545,-0.0576,121685.05,5.318,Average,219,6.3266,86,Movie,PG-13,0,Low,English,en,0,,2011,1.0,2025,1,1,496,1,History,History,Arts & Culture,Arts & Culture,7,3.78,0,Kevin Taylor,US,male,13.41,Kevin Taylor | James Martinez | Andrew Anderson | Betty Williams | Michael Taylor,US,Licensed,Justice has a new face.
8497,2006896,Phantom Ridge Unleashed,183025262,52269997,2.5015,0.7144,1812131.31,7.294,Good,31,0.2246,101,Movie,PG-13,0,Mid,Portuguese,pt,0,,2022,1.0,2026,3,1,76,1,Fantasy,Fantasy,Family & Fantasy,Family & Fantasy,7,4.69,2,Brandon Anderson,US,male,0.57,Brandon Anderson | Mary Miller | Thomas Rodriguez | Daniel Miller | Jennifer Miller,PT,Co-production,
8498,2006897,Savage War Chronicles,160459743,78417696,1.0462,0.5113,2674329.05,7.042,Good,8224,165.3654,60,Movie,PG,0,High,Korean,ko,1,Vengeance Trilogy,1982,,2025,5,2,374,1,Drama,Drama,Narrative,Narrative,6,3.46,0,Freya Roberts,GB,female,3.01,Freya Roberts | Evie Wilson | Ye-jin Park | Camille Garcia | Na-eun Jung,KR,Licensed,Every legend has a beginning.
8499,2006898,Infinite City Uprising,48841749,30019841,0.627,0.3854,548783.7,7.474,Good,7142,68.6268,89,Movie,PG-13,0,Mid,English,en,1,Mission: Impossible Collection,2006,,2022,9,3,1363,2,Adventure,Adventure | Fantasy,Action & Spectacle,Action & Spectacle | Family & Fantasy,5,3.04,0,Michael Taylor,US,male,1.44,Michael Taylor | Linda Wilson | Brandon Brown | Eric Martin | Susan Anderson,US,Licensed,The adventure begins.
8500,2006899,Forgotten Mark Descent,187703134,92264453,1.0344,0.5085,3128385.57,6.423,Average,1444,19.2967,60,Movie,PG-13,0,High,English,en,1,Die Hard Collection,2010,1.0,2025,8,3,295,1,Comedy,Comedy,Light & Feel-Good,Light & Feel-Good,4,7.12,0,Patricia Thomas,US,female,4.96,Patricia Thomas | Lily Roberts | Logan Alves | Stephanie Williams,US,Licensed,Be afraid. Be very afraid.
8501,2006900,Shadow Night Unbound,123187763,88807808,0.3871,0.2791,1035191.29,7.667,Great,2339,205.0345,119,Movie,PG-13,0,High,Korean,ko,1,Vengeance Trilogy,2019,1.0,2023,11,4,934,1,Action,Action,Action & Spectacle,Action & Spectacle,6,7.56,1,Martin Sheen,US,male,31.0,Martin Sheen | Evie Lewis | Sofia Silva | Ji-ho Jung | Ai Suzuki,KR,Licensed,Fear can hold you prisoner. Hope can set you free.
8502,2006901,Savage Heart Reckoning,19502909,11590093,0.6827,0.4057,175701.88,6.734,Good,1316,26.702,111,Movie,PG,0,Low,Portuguese,pt,0,,1966,,2021,8,3,1754,1,Drama,Drama,Narrative,Narrative,3,3.6,0,Samuel Martinez,US,male,5.54,Samuel Martinez | William Lopez | Aaron Jackson,PT,Licensed,Be afraid. Be very afraid.
8503,2006902,The Hidden Chain,21773684,9830627,1.2149,0.5485,187704.17,6.47,Average,841,9.1962,116,Movie,R,0,Low,English,en,1,Mission: Impossible Collection,2000,,2023,7,3,1061,1,Drama,Drama,Narrative,Narrative,7,7.13,0,Richard Miller,US,male,10.45,Richard Miller | Thomas Wilson | Betty Williams | Dorothy Wilson | Michael Taylor,US,Licensed,Be afraid. Be very afraid.
8504,2006903,Rusted Sky Strikes,16598536,10777225,0.5401,0.3507,227377.21,7.419,Good,3791,48.8229,73,Movie,R,0,Low,English,en,0,,2021,1.0,2024,2,1,834,2,Crime,Crime | Mystery,Narrative,Narrative | Horror & Suspense,5,3.91,0,Susan Rodriguez,US,female,2.0,Susan Rodriguez | Nancy Moore | Tyler Jones | Brian Jackson | David Lee,US,Licensed,This time it's personal.
8505,2006904,Eternal Ghost Unbound,7353011,7032470,0.0456,0.0436,56129.85,5.648,Average,237,2.3115,131,Movie,R,0,Low,English,en,0,,2023,1.0,2025,2,1,464,2,Action,Action | Action & Adventure,Action & Spectacle,Action & Spectacle,6,2.34,1,Christopher Anderson,US,male,1.94,Christopher Anderson | Barbara Martinez | Eric Johnson | James Moore | Stephanie Garcia,PL,Licensed,Expect the unexpected.
8506,2006905,Neon Ghost Begins,43936,106134,-0.586,-1.4157,1255.31,6.85,Good,1921,13.9262,35,Series,R,0,Micro,German,de,0,,2022,1.0,2025,8,3,300,2,Drama,Drama | Action,Narrative,Narrative | Action & Spectacle,3,3.05,0,Mia Santos,AT,female,2.43,Mia Santos | Quinn Souza | Riley Ferreira,DE,Licensed,Love. Betrayal. Redemption.
8507,2006906,Glowing Ghost Chronicles,131388581,82037350,0.6016,0.3756,1412780.44,4.55,Poor,2255,28.5603,93,Movie,R,0,High,English,en,0,,2008,,2022,5,2,1479,1,Action,Action,Action & Spectacle,Action & Spectacle,4,4.8,1,Nancy Williams,US,female,2.48,Nancy Williams | Claire Simon | Amanda Garcia | Andrew Davis,US,Licensed,Love. Betrayal. Redemption.
8508,2006907,Rusted Road Forever,24467031,18482133,0.3238,0.2446,349529.01,7.721,Great,1385,6.2933,70,Movie,R,0,Low,English,en,0,,2002,,2025,10,4,238,1,Fantasy,Fantasy,Family & Fantasy,Family & Fantasy,6,5.93,0,Ashley Smith,US,female,1.62,Ashley Smith | Andrew Jones | Betty Smith | Sarah Wilson | Thomas Jackson,US,Original,Justice has a new face.
8509,2006908,Rusted Core Ends,26457935,13033397,1.03,0.5074,440965.58,6.036,Average,327,1.4966,60,Movie,R,0,Low,English,en,0,,2012,1.0,2018,6,2,2920,1,War,War,Action & Spectacle,Action & Spectacle,6,2.23,0,Amanda Garcia,US,female,0.89,Amanda Garcia | Karen Martinez | Ashley Lopez | Adam Martin | Andrew Johnson,US,Original,Fear can hold you prisoner. Hope can set you free.
8510,2006909,Shadow Night Reborn,786947,620779,0.2677,0.2112,5744.14,4.478,Poor,25978,147.4908,137,Movie,PG,0,Micro,English,en,0,,2011,1.0,2024,6,2,725,2,Horror,Horror | Thriller,Horror & Suspense,Horror & Suspense,4,4.72,3,Emily Garcia,US,female,1.97,Emily Garcia | Betty Johnson | Thomas Wilson | Brian Martin,US,Licensed,
8511,2006910,Shattered Mark Unbound,3953709,1617169,1.4448,0.591,50688.58,6.77,Good,751,2.7361,78,Movie,R,0,Micro,Spanish,es,0,,2014,1.0,2026,5,2,16,2,Drama,Drama | Comedy,Narrative,Narrative | Light & Feel-Good,7,3.91,0,Luna Oliveira,AR,female,2.19,Luna Oliveira | Nora Ferreira | Quinn Santos | Chloe Lima | Marta López,MX,Licensed,
8512,2006911,Frozen Dream Returns,15472206,9444708,0.6382,0.3896,119939.58,6.748,Good,184,6.2843,129,Movie,G,0,Low,English,en,0,,2002,,2025,4,2,402,2,Indie,Indie | Cult Classic,Narrative,Narrative | Arts & Culture,4,6.42,3,Adam Lopez,US,male,1.54,Adam Lopez | Stephanie Hernandez | Jennifer Rodriguez | Jennifer Lopez,US,Co-production,
8513,2006912,Twisted Empire Ends,106339435,52663833,1.0192,0.5048,1143434.78,6.476,Average,273,3.109,93,Movie,R,0,Mid,English,en,1,Harry Potter Collection,2024,1.0,2026,4,2,42,2,Drama,Drama | Crime,Narrative,Narrative,6,7.75,1,David Lee,US,male,2.36,David Lee | Lisa Lee | Sarah Taylor | Mia Santos | Chloe Oliveira,AU,Licensed,Love. Betrayal. Redemption.
8514,2006913,Phantom Chain Reloaded,10279235,13163095,-0.2191,-0.2806,110529.41,5.643,Average,187,4.0303,93,Movie,PG,0,Low,English,en,0,,2023,1.0,2026,4,2,44,2,Drama,Drama | LGBTQ+,Narrative,Narrative,7,3.75,1,Aaron Moore,US,male,1.6,Aaron Moore | John Jones | Lisa Jones | Barbara Miller | Barbara Martinez,US,Licensed,Love. Betrayal. Redemption.
8515,2006914,The Dark Storm,3455855,2810270,0.2297,0.1868,32297.71,6.534,Good,15,0.2515,107,Movie,PG-13,0,Micro,English,en,0,,1983,,2024,5,2,759,2,Adventure,Adventure | Action,Action & Spectacle,Action & Spectacle,7,5.41,0,James Garcia,US,male,0.99,James Garcia | Rebecca Johnson | Jennifer Johnson | Patricia Moore | Adam Johnson,NO,Co-production,Fear can hold you prisoner. Hope can set you free.
8516,2006915,The Frozen Veil,9912668,6366837,0.5569,0.3577,91783.96,6.036,Average,889,5.1829,108,Movie,PG-13,0,Low,English,en,0,,2015,1.0,2024,5,2,732,2,Drama,Drama | Indie,Narrative,Narrative,5,2.64,1,Rebecca Garcia,US,female,7.62,Rebecca Garcia | William Smith | Brandon Davis | Blake Santos | Linda Lee,AU,Original,Justice has a new face.
8517,2006916,Final Drift Awakens,2411684,2094152,0.1516,0.1317,25932.09,5.866,Average,3709,16.468,93,Movie,G,0,Micro,English,en,0,,2022,1.0,2024,7,3,694,2,Adventure,Adventure | Kids,Action & Spectacle,Action & Spectacle | Family & Fantasy,6,3.97,2,Harry Thomas,GB,male,12.94,Harry Thomas | Thomas Rodriguez | George Williams | Susan Jackson | Grace Wilson,GB,Licensed,The world will never be the same.
8518,2006917,Distant Heart Chronicles,278626,363377,-0.2332,-0.3042,3397.88,7.57,Great,584,9.6518,82,Documentary,PG-13,0,Micro,Japanese,ja,0,,2002,,2018,6,2,2920,1,Music,Music,Arts & Culture,Arts & Culture,3,4.95,0,Sarah Thomas,US,female,4.89,Sarah Thomas | Brian Smith | Emma Bianchi,JP,Original,This time it's personal.
8519,2006918,Glowing Hunter Begins,1051584,2828800,-0.6283,-1.69,13656.94,5.854,Average,338,1.5301,77,Series,R,0,Micro,Italian,it,0,,2006,,2026,1,1,124,1,Crime,Crime,Narrative,Narrative,3,4.17,0,Sofia Romano,IT,female,5.65,Sofia Romano | Riccardo Ricci | Stefano Romano,IT,Licensed,
8520,2006919,Rising Ghost Unleashed,16493245,20199824,-0.1835,-0.2247,177346.72,5.15,Average,375,7.8368,93,Movie,R,0,Mid,English,en,0,,2001,,2019,11,4,2396,2,Comedy,Comedy | Indie,Light & Feel-Good,Light & Feel-Good | Narrative,6,3.86,2,Brandon Jackson,US,male,3.97,Brandon Jackson | Betty Wilson | Richard Wilson | Rebecca Taylor | Jennifer Lee,US,Co-production,
8521,2006920,Infinite Oath,18243643,9071902,1.011,0.5027,149538.06,8.27,Great,325,1.368,122,Movie,PG-13,0,Low,Spanish,es,0,,2017,1.0,2025,5,2,370,1,Psychological,Psychological,Horror & Suspense,Horror & Suspense,5,8.25,1,Adrien Brody,US,male,33.0,Adrien Brody | Robert Brown | Maria García | Lily Carvalho | Sofia Silva,ES,Licensed,Fear can hold you prisoner. Hope can set you free.
8522,2006921,Neon Legacy,9376612,2558630,2.6647,0.7271,123376.47,9.84,Masterpiece,1426,19.9689,76,Movie,PG-13,0,Micro,English,en,1,Rocky Collection,1977,,2025,1,1,503,2,Drama,Drama | Romance,Narrative,Narrative | Light & Feel-Good,3,3.51,0,Sakura Yamada,JP,female,1.45,Sakura Yamada | Lisa Miller | Betty Jones,US,Original,Fear can hold you prisoner. Hope can set you free.
8523,2006922,Frozen Heart Forever,129231175,66496836,0.9434,0.4854,1219162.03,4.201,Poor,139,2.2541,106,Movie,R,0,High,Portuguese,pt,0,,2025,1.0,2026,5,2,0,1,Drama,Drama,Narrative,Narrative,7,4.06,4,Patricia Wilson,US,female,6.04,Patricia Wilson | Haruka Watanabe | Betty Jones | Aria Carvalho | Hana Suzuki,BR,Licensed,This time it's personal.
8524,2006923,Glowing Ghost Unchained,10431846,8643675,0.2069,0.1714,144886.75,6.547,Good,1360,6.6384,72,Movie,R,0,Low,Spanish,es,0,,2001,,2025,5,2,369,1,Science Fiction,Science Fiction,Action & Spectacle,Action & Spectacle,3,11.18,0,Quinn Costa,AR,male,29.89,Quinn Costa | Mia Pereira | Sofia Silva,AR,Licensed,Love. Betrayal. Redemption.
8525,2006924,Savage Kingdom Returns,150039482,64532116,1.325,0.5699,1470975.31,7.153,Good,5315,41.7797,102,Movie,R,0,High,English,en,0,,2024,1.0,2025,12,4,160,2,Sci-Fi & Fantasy,Sci-Fi & Fantasy | Science Fiction,Action & Spectacle,Action & Spectacle,6,7.68,1,Manon Dubois,FR,female,1.39,Manon Dubois | Robert Garcia | Barbara Smith | Thomas Davis | Ashley Hernandez,US,Original,
8526,2006925,Crimson Mirror Unleashed,5712928,4404896,0.2969,0.229,57706.34,5.64,Average,601,8.4766,99,Movie,R,0,Micro,Hindi,hi,0,,2018,1.0,2026,2,1,103,2,Drama,Drama | Thriller,Narrative,Narrative | Horror & Suspense,7,5.77,1,Blake Costa,IN,male,3.56,Blake Costa | Cameron Alves | Mia Lima | Luna Alves | Lily Pereira,IN,Licensed,
8527,2006926,Eternal Mark Descent,85060429,45388880,0.874,0.4664,680483.43,6.861,Good,3423,15.6577,125,Movie,PG-13,0,Mid,English,en,1,Harry Potter Collection,2017,1.0,2024,7,3,685,2,Drama,Drama | Comedy,Narrative,Narrative | Light & Feel-Good,4,5.19,0,Brian Taylor,US,male,5.0,Brian Taylor | Jennifer Jones | Stephanie Johnson | Emily Anderson,GB,Co-production,"In space, no one can hear you scream."
8528,2006927,Sacred Signal Awakens,2680085,11246223,-0.7617,-3.1962,43227.18,6.351,Average,437,8.7081,62,Special,PG-13,0,Low,French,fr,0,,2024,1.0,2025,12,4,160,1,Sports,Sports,Action & Spectacle,Action & Spectacle,4,3.16,0,Layla Alves,BE,female,1.24,Layla Alves | Mia Costa | Claire Durand | Riley Silva,BE,Original,This time it's personal.
8529,2006928,Frozen Code Reckoning,15226011,24466851,-0.3777,-0.6069,422944.75,6.164,Average,339,8.34,36,Series,PG-13,0,Mid,Portuguese,pt,0,,2014,1.0,2025,11,4,198,1,Romance,Romance,Light & Feel-Good,Light & Feel-Good,5,8.11,0,Susan Johnson,US,female,0.5,Susan Johnson | Brian Hernandez | Brian Wilson | Mary Johnson | Martin Sheen,PT,Licensed,Some stories last forever.
8530,2006929,Twisted Ghost Returns,3022793,3058671,-0.0117,-0.0119,26750.38,6.449,Average,138,1.0249,113,Movie,NC-17,1,Micro,French,fr,0,,1983,,2025,7,3,306,1,Crime,Crime,Narrative,Narrative,6,4.5,0,Laurent Lefebvre,FR,male,6.28,Laurent Lefebvre | Claire Petit | Xavier Petit | Camille Laurent | Eric Simon,BE,Licensed,A story that will never be forgotten.
8531,2006930,Glowing Dawn Unchained,572844,501239,0.1429,0.125,5255.45,4.088,Poor,372,0.976,109,Movie,PG-13,0,Micro,English,en,1,Harry Potter Collection,2019,1.0,2026,5,2,2,2,Adventure,Adventure | Fantasy,Action & Spectacle,Action & Spectacle | Family & Fantasy,6,3.32,0,Sarah Martin,US,female,9.55,Sarah Martin | Patricia Garcia | Kevin Miller | Barbara Martin | Adam Jackson,US,Licensed,Some stories last forever.
8532,2006931,Phantom Legacy Unbound,25417157,13223317,0.9221,0.4797,282412.86,6.597,Good,848,15.6776,90,Movie,PG,0,Low,English,en,0,,1983,,2024,8,3,659,1,Drama,Drama,Narrative,Narrative,7,5.04,0,Jennifer Johnson,US,female,4.94,Jennifer Johnson | Nancy Moore | Brian Johnson | Jennifer Taylor | Christopher Thomas,US,Licensed,Justice has a new face.
8533,2006932,Electric Fire Strikes,4513093,1487650,2.0337,0.6704,35258.54,8.94,Masterpiece,8757,448.0888,128,Movie,PG,0,Micro,English,en,0,,1935,,2024,10,4,599,1,Comedy,Comedy,Light & Feel-Good,Light & Feel-Good,4,5.2,0,Sarah Johnson,US,female,2.31,Sarah Johnson | John Rodriguez | Susan Davis | Dong-hyun Kang,US,Licensed,
8534,2006933,Sacred Night Redeemed,1943585,2531892,-0.2324,-0.3027,97179.25,7.67,Great,27993,94.6185,20,Series,PG-13,0,Micro,Spanish,es,0,,2019,1.0,2024,1,1,873,1,Drama,Drama,Narrative,Narrative,6,1.62,0,Kevin Lee,US,male,1.04,Kevin Lee | Ana García | Alfie Robinson | Isabel Hernández | Luna Souza,MX,Licensed,The world will never be the same.
8535,2006934,Shadow Hunter Unchained,793271,1838687,-0.5686,-1.3179,34490.04,6.329,Average,547,6.8979,23,Series,PG-13,0,Micro,English,en,0,,2024,1.0,2025,10,4,220,1,Horror,Horror,Horror & Suspense,Horror & Suspense,6,4.16,0,Melissa Taylor,US,female,2.21,Melissa Taylor | Karen Thomas | Lisa Martin | Richard Moore | Jennifer Rodriguez,US,Licensed,Some heroes are made. Some are born.
8536,2006935,Sacred Edge Redeemed,578142,1606993,-0.6402,-1.7796,14453.55,6.414,Average,4698,47.1491,40,Series,PG-13,0,Micro,Mandarin,zh,0,,2006,,2024,9,3,610,1,Thriller,Thriller,Horror & Suspense,Horror & Suspense,3,5.96,0,Lily Silva,CN,female,5.99,Lily Silva | Blake Oliveira | Chloe Santos,TW,Co-production,Some heroes are made. Some are born.
8537,2006936,Dark Fire Awakens,80212037,53377230,0.5027,0.3345,881450.96,8.092,Great,821,3.5245,91,Movie,PG-13,0,Mid,English,en,0,,2022,1.0,2026,4,2,43,2,Action,Action | War,Action & Spectacle,Action & Spectacle,3,4.15,0,James Martinez,US,male,2.71,James Martinez | Daniel Brown | Nancy Brown,US,Licensed,"In space, no one can hear you scream."
8538,2006937,Eternal Shard Reckoning,3230330,7961584,-0.5943,-1.4646,62121.73,4.692,Poor,1596,15.3006,52,Series,R,0,Low,Korean,ko,0,,2021,1.0,2024,6,2,728,1,Mystery,Mystery,Horror & Suspense,Horror & Suspense,5,2.63,0,Min-ji Kim,KR,female,1.3,Min-ji Kim | Min-ji Cho | Sung-min Lee | Hye-rin Jung | Min-ji Lee,KR,Original,This time it's personal.
8539,2006938,Golden Promise Redeemed,9795905,7182055,0.3639,0.2668,84447.46,4.882,Poor,26,0.3251,116,Movie,R,0,Low,English,en,0,,1993,,2020,8,3,2101,2,Thriller,Thriller | Crime,Horror & Suspense,Horror & Suspense | Narrative,7,4.0,0,Emily Martinez,US,female,6.21,Emily Martinez | Amanda Brown | Mary Taylor | Charlotte Evans | Nancy Anderson,GB,Licensed,Be afraid. Be very afraid.
8540,2006939,Glowing Blood Forever,180784710,64935121,1.7841,0.6408,2054371.7,8.131,Great,1307,8.427,88,Movie,PG-13,0,High,Japanese,ja,0,,1947,,2023,12,4,891,1,Action,Action,Action & Spectacle,Action & Spectacle,6,3.62,2,Kevin Garcia,US,male,6.32,Kevin Garcia | Andrew Williams | Taro Sato | Hana Sato | Ginevra Esposito,JP,Licensed,Expect the unexpected.
8541,2006940,Ancient Shard Ends,3672653,1788232,1.0538,0.5131,27004.8,6.435,Average,10133,26.7318,136,Movie,R,0,Micro,Italian,it,0,,1971,,2025,6,2,356,2,Fantasy,Fantasy | Animation,Family & Fantasy,Family & Fantasy,6,8.48,0,Valentina De Luca,IT,female,4.2,Valentina De Luca | Riccardo Rossi | Ginevra Conti | Luca Conti | Luca Romano,IT,Licensed,Justice has a new face.
8542,2006941,Golden Mirror Forever,725669,500000,0.4513,0.311,5039.37,5.641,Average,69,1.1157,144,Movie,R,0,Micro,Italian,it,0,,2019,1.0,2024,10,4,578,2,War,War | History,Action & Spectacle,Action & Spectacle | Arts & Culture,5,5.51,1,Marco De Luca,IT,male,8.96,Marco De Luca | Alessandro Marino | Valentina Bianchi | Giulia Colombo | Andrea Bianchi,IT,Co-production,Based on the incredible true story.
8543,2006942,Broken Storm Ends,4879594,3823951,0.2761,0.2163,35879.37,5.067,Average,30220,64.6595,136,Movie,R,0,Micro,Spanish,es,0,,1955,,2024,6,2,707,2,Thriller,Thriller | Crime,Horror & Suspense,Horror & Suspense | Narrative,5,3.26,0,Penelope Santos,MX,female,5.09,Penelope Santos | Nora Oliveira | Blake Pereira | Emma Carvalho | Riley Pereira,ES,Licensed,
8544,2006943,Shattered Ghost,49177263,20199159,1.4346,0.5893,491772.63,4.523,Poor,36,0.7536,100,Movie,R,0,Mid,English,en,0,,1995,,2026,3,1,84,2,Drama,Drama | History,Narrative,Narrative | Arts & Culture,7,6.08,0,Sandra Hernandez,US,female,3.8,Sandra Hernandez | Jennifer Lopez | Melissa Moore | Tyler Hernandez | Jennifer Hernandez,US,Licensed,Justice has a new face.
8545,2006944,Sacred City Ends,32725102,5778042,4.6637,0.8234,230458.46,9.368,Masterpiece,632,8.2979,142,Movie,R,0,Low,English,en,0,,2001,,2026,4,2,54,2,Action,Action | Science Fiction,Action & Spectacle,Action & Spectacle,7,4.83,2,Drew Santos,AU,male,6.84,Drew Santos | Emma Pereira | Michael Taylor | Jennifer Lee | Chloe Ferreira,US,Co-production,Some stories last forever.
8546,2006945,Phantom Drift Uprising,213775291,56515016,2.7826,0.7356,1607333.02,7.28,Good,219,5.3486,133,Movie,PG,0,Mid,English,en,1,James Bond Collection,2003,,2024,11,4,558,2,Horror,Horror | Thriller,Horror & Suspense,Horror & Suspense,5,7.04,0,Marie Bernard,FR,female,11.15,Marie Bernard | Christopher Williams | Adam Hernandez | Karen Jones | Tyler Lopez,US,Licensed,Some stories last forever.
8547,2006946,Hollow World Reforged,292964,399518,-0.2667,-0.3637,3755.95,5.065,Average,4092,15.9438,78,Documentary,PG,0,Micro,English,en,1,The Matrix Collection,1990,,2025,5,2,389,2,Documentary,Documentary | Politics,Arts & Culture,Arts & Culture,1,3.05,0,Christopher Johnson,US,male,3.05,Christopher Johnson,US,Original,A story that will never be forgotten.
8548,2006947,Silent Drift Reckoning,925987,1232481,-0.2487,-0.331,8735.73,5.829,Average,2870,21.8755,106,Movie,R,0,Micro,Portuguese,pt,0,,1987,,2024,5,2,731,2,Action,Action | Superhero,Action & Spectacle,Action & Spectacle,3,23.59,0,Sarah Jackson,US,female,12.3,Sarah Jackson | Adam Jackson | Susan Johnson,PT,Licensed,Based on the incredible true story.
8549,2006948,Ancient Road Uprising,39663908,19146160,1.0716,0.5173,392711.96,7.032,Good,5392,33.2564,101,Movie,R,0,Low,Portuguese,pt,0,,2008,,2026,4,2,51,2,Documentary,Documentary | History,Arts & Culture,Arts & Culture,4,2.04,0,Barbara Hernandez,US,female,1.84,Barbara Hernandez | Dorothy Johnson | Robert Brown | James Wilson,PT,Licensed,
8550,2006949,Broken Legacy Reforged,28230894,9640165,1.9285,0.6585,183317.49,5.584,Average,3848,101.6509,154,Movie,PG-13,0,Low,Spanish,es,0,,2024,1.0,2026,5,2,11,1,Drama,Drama,Narrative,Narrative,5,5.92,0,Morgan Pereira,AR,male,12.53,Morgan Pereira | Manuel Álvarez | Sofia Silva | Maria García | Morgan Lima,ES,Licensed,Be afraid. Be very afraid.
