AddressKey,AddressID,Street,PostalCode,Latitude,Longitude,Timezone,CityKey
23602,21602,6151 Elizabeth Dr,8169,-24.0361,133.6776,Australia/Sydney,302
23603,21603,1100 Queen Cres,5104,-24.5738,134.602,Australia/Sydney,297
23604,21604,6830 King Dr,3115,-25.1474,135.3416,Australia/Sydney,297
23605,21605,1659 Collins Tce,5642,-24.438,133.3068,Australia/Sydney,297
23606,21606,1010 Bourke Rd,1985,-37.6055,145.6512,Australia/Sydney,308
23607,21607,7431 Elizabeth St,6141,-36.2775,145.4598,Australia/Sydney,311
23608,21608,8460 George Dr,9314,-25.0428,134.7862,Australia/Sydney,309
23609,21609,5062 Collins Dr,6496,-25.45,132.9831,Australia/Sydney,293
23610,21610,6567 George Cres,5920,-24.7114,133.4726,Australia/Sydney,288
23611,21611,6643 King Dr,2499,-31.6962,151.4117,Australia/Sydney,286
23612,21612,5512 George Rd,6464,-37.2457,144.4604,Australia/Sydney,307
23613,21613,9998 King Cres,9015,-26.4581,153.0035,Australia/Sydney,296
23614,21614,1921 Flinders Ct,4519,-25.374,133.6947,Australia/Sydney,298
23615,21615,6773 Flinders Pl,8426,-38.8467,144.7627,Australia/Sydney,294
23616,21616,4268 Swanston Dr,7957,-33.4319,149.973,Australia/Sydney,286
23617,21617,750 Elizabeth Way,3671,-24.4571,133.5604,Australia/Sydney,299
23618,21618,2868 Bourke Way,7733,-25.0786,131.9879,Australia/Sydney,302
23619,21619,1442 Elizabeth Rd,9443,-25.0944,132.9406,Australia/Sydney,293
23620,21620,4646 Bourke Ave,3741,-34.15,149.9553,Australia/Sydney,310
23621,21621,6240 Bourke Ave,6119,-25.9799,133.6443,Australia/Sydney,297
23622,21622,9711 Flinders Cres,5690,-25.4918,134.4827,Australia/Sydney,293
23623,21623,5774 Elizabeth Dr,7249,-28.9643,152.984,Australia/Sydney,312
23624,21624,9795 Bourke Pl,5252,-25.3537,133.4089,Australia/Sydney,293
23625,21625,5424 King Pl,6170,-34.5994,152.091,Australia/Sydney,285
23626,21626,6069 Queen St,1586,-23.6362,132.4039,Australia/Sydney,289
23627,21627,8215 Bourke Ct,2607,-26.0137,132.9716,Australia/Sydney,309
23628,21628,721 George Tce,3771,-25.4996,134.7798,Australia/Sydney,306
23629,21629,4029 Flinders St,9257,-24.8523,133.652,Australia/Sydney,306
23630,21630,1327 Queen Cres,5816,-25.2613,133.5199,Australia/Sydney,290
23631,21631,841 Collins Ave,4123,-24.6835,134.4634,Australia/Sydney,313
23632,21632,6315 King Ct,5283,-24.8014,132.0179,Australia/Sydney,293
23633,21633,8757 King Pl,8409,-25.2639,133.6259,Australia/Sydney,302
23634,21634,4513 Elizabeth Pl,4192,-24.4814,133.9664,Australia/Sydney,293
23635,21635,9326 Flinders Pl,8905,-37.3682,144.5669,Australia/Sydney,294
23636,21636,1821 King Ave,6653,-24.5229,134.7622,Australia/Sydney,293
23637,21637,6393 Queen Dr,6502,-26.576,132.7381,Australia/Sydney,293
23638,21638,3917 George Dr,1778,-33.2588,151.0714,Australia/Sydney,300
23639,21639,6717 Queen Cres,7028,-24.4514,133.9686,Australia/Sydney,293
23640,21640,4924 Swanston Dr,2812,-26.9155,152.4273,Australia/Sydney,301
23641,21641,4892 Bourke Ave,5530,-25.0026,134.0492,Australia/Sydney,302
23642,21642,8754 Bourke Ct,3596,-34.4199,152.0107,Australia/Sydney,315
23643,21643,498 Swanston Pl,6504,-26.7907,133.9413,Australia/Sydney,290
23644,21644,384 Elizabeth Cres,2726,-34.9041,150.3915,Australia/Sydney,300
23645,21645,4726 George Dr,5102,-37.0248,144.0832,Australia/Sydney,307
23646,21646,739 Elizabeth Ct,4048,-26.1881,134.2394,Australia/Sydney,293
23647,21647,62 King Rd,6491,-26.163,134.5897,Australia/Sydney,304
23648,21648,8259 Bourke Pl,6938,-24.7587,133.153,Australia/Sydney,298
23649,21649,5660 George Ct,8410,-33.0845,149.6584,Australia/Sydney,315
23650,21650,2855 Bourke Cres,8508,-24.8964,132.7781,Australia/Sydney,298
23651,21651,7502 Elizabeth Dr,1213,-25.693,133.4081,Australia/Sydney,298
23652,21652,5321 Bourke Ct,3206,-32.8437,150.8083,Australia/Sydney,286
23653,21653,6275 Queen Cres,2549,-25.3373,133.4246,Australia/Sydney,290
23654,21654,3418 George Cres,8120,-28.2559,152.2009,Australia/Sydney,303
23655,21655,2370 King Rd,8610,-25.0274,133.754,Australia/Sydney,288
23656,21656,4190 Collins Ave,1270,-24.6644,133.5814,Australia/Sydney,289
23657,21657,2689 Collins Pl,5846,-34.0365,151.8219,Australia/Sydney,300
23658,21658,2716 Swanston Pl,4134,-34.1665,150.0576,Australia/Sydney,285
23659,21659,6642 King Dr,4345,-24.5964,133.2334,Australia/Sydney,293
23660,21660,8984 Swanston Way,8044,-27.4163,152.5239,Australia/Sydney,303
23661,21661,701 George Ct,5564,-38.5916,143.4441,Australia/Sydney,308
23662,21662,7258 Flinders Way,4941,-33.5975,148.4942,Australia/Sydney,315
23663,21663,1161 Bourke Way,7970,-24.2357,134.6007,Australia/Sydney,309
23664,21664,241 Swanston Tce,7574,-28.1974,154.2957,Australia/Sydney,303
23665,21665,8372 Collins St,8916,-25.8212,152.8064,Australia/Sydney,312
23666,21666,3325 Swanston Pl,2173,-24.9456,133.8841,Australia/Sydney,293
23667,21667,7909 Bourke Ave,7462,-26.2589,151.911,Australia/Sydney,296
23668,21668,4099 Queen St,2116,-25.4563,134.5106,Australia/Sydney,297
23669,21669,6668 George Tce,1968,-37.1628,144.9289,Australia/Sydney,308
23670,21670,9339 Elizabeth Pl,8922,-24.1606,133.9619,Australia/Sydney,298
23671,21671,420 King St,1729,-37.7226,145.5207,Australia/Sydney,311
23672,21672,4242 Collins Dr,2400,-37.8623,145.0033,Australia/Sydney,308
23673,21673,6360 King Tce,6413,-34.4986,153.556,Australia/Sydney,315
23674,21674,1946 King Ave,1657,-25.6531,134.3585,Australia/Sydney,298
23675,21675,6445 Bourke Rd,2189,-23.7474,132.7008,Australia/Sydney,290
23676,21676,6135 Elizabeth Rd,6174,-24.7855,133.7936,Australia/Sydney,299
23677,21677,9821 George Way,4173,-23.8386,133.0477,Australia/Sydney,299
23678,21678,3807 Collins Way,2373,-25.8762,133.7352,Australia/Sydney,288
23679,21679,9836 King Dr,8551,-25.6692,133.4077,Australia/Sydney,298
23680,21680,5956 Flinders Ave,7267,-25.8471,153.1267,Australia/Sydney,301
23681,21681,4860 Queen St,5671,-34.4965,150.8973,Australia/Sydney,285
23682,21682,7512 Flinders Rd,6812,-37.4897,145.233,Australia/Sydney,307
23683,21683,4697 King Ct,9563,-25.7362,132.4727,Australia/Sydney,290
23684,21684,1058 Flinders Tce,6555,-25.3148,133.713,Australia/Sydney,289
23685,21685,6353 Queen Ave,4217,-25.7913,134.7989,Australia/Sydney,289
23686,21686,233 Flinders Dr,9487,-24.8147,133.883,Australia/Sydney,299
23687,21687,552 Bourke St,8869,-25.563,135.1615,Australia/Sydney,299
23688,21688,9082 Elizabeth Ave,8709,-26.198,133.3778,Australia/Sydney,313
23689,21689,3318 Queen Dr,6458,-25.6363,134.0143,Australia/Sydney,290
23690,21690,3613 Queen Ave,1170,-24.7457,132.7058,Australia/Sydney,314
23691,21691,8948 George St,1097,-25.8221,134.1332,Australia/Sydney,293
23692,21692,7959 King Pl,1774,-34.4009,150.8879,Australia/Sydney,300
23693,21693,9968 Swanston Ct,8671,-25.1363,132.9912,Australia/Sydney,302
23694,21694,6387 George Cres,3867,-37.5915,145.4531,Australia/Sydney,307
23695,21695,7616 Bourke Ave,8487,-25.2437,134.9154,Australia/Sydney,290
23696,21696,3452 Flinders St,1358,-37.2333,144.9304,Australia/Sydney,294
23697,21697,3063 Collins Cres,3162,-27.7269,154.4289,Australia/Sydney,301
23698,21698,2250 Queen Cres,5466,-25.8036,133.5574,Australia/Sydney,299
23699,21699,7475 Bourke Ave,7830,-25.6023,134.0933,Australia/Sydney,306
23700,21700,7895 George Ave,6125,-23.4703,133.9724,Australia/Sydney,287
23701,21701,3560 George Tce,9133,-27.7275,153.176,Australia/Sydney,303
23702,21702,5042 Bourke Ave,5884,-28.5201,152.8749,Australia/Sydney,305
23703,21703,4461 Swanston Ct,5995,-26.1065,153.5547,Australia/Sydney,312
23704,21704,1329 Collins Ave,1563,-24.2896,134.5858,Australia/Sydney,293
23705,21705,7727 Swanston Way,6908,-34.4358,152.7389,Australia/Sydney,285
23706,21706,7682 Elizabeth Pl,1989,-35.2896,151.4753,Australia/Sydney,315
23707,21707,2578 King Ave,1860,-29.1175,151.6545,Australia/Sydney,301
23708,21708,3182 Queen Ct,5671,-24.5259,133.222,Australia/Sydney,292
23709,21709,1749 Swanston Ct,3333,-24.2785,132.0356,Australia/Sydney,287
23710,21710,8797 Swanston Way,9174,-25.3452,132.8023,Australia/Sydney,304
23711,21711,1103 George Pl,7407,-25.5372,135.0138,Australia/Sydney,290
23712,21712,7968 Bourke Rd,1486,-23.841,134.1854,Australia/Sydney,302
23713,21713,4912 Elizabeth Tce,1628,-26.5501,132.8098,Australia/Sydney,288
23714,21714,3766 King Cres,4046,-25.1464,133.1304,Australia/Sydney,290
23715,21715,2098 Swanston Way,6176,-24.748,135.1158,Australia/Sydney,290
23716,21716,6132 King St,7472,-28.2559,152.3091,Australia/Sydney,296
23717,21717,7703 King Rd,8934,-26.2187,133.5717,Australia/Sydney,291
23718,21718,4529 Collins Ave,7666,-25.2326,133.7924,Australia/Sydney,290
23719,21719,2500 Bourke Ave,4533,-24.5563,134.0895,Australia/Sydney,299
23720,21720,6418 Bourke Way,6663,-33.9158,151.242,Australia/Sydney,286
23721,21721,202 Bourke Ave,1496,-25.206,133.7289,Australia/Sydney,288
23722,21722,9763 Queen St,3880,-25.8161,132.8126,Australia/Sydney,299
23723,21723,3837 Swanston Ave,8666,-25.1606,133.3757,Australia/Sydney,290
23724,21724,1862 Elizabeth Ave,3122,-24.8543,133.8327,Australia/Sydney,291
23725,21725,898 Elizabeth St,8340,-25.2625,134.5627,Australia/Sydney,292
23726,21726,4519 King Ct,1499,-38.9373,146.3785,Australia/Sydney,308
23727,21727,3693 Queen St,5345,-27.0224,134.9357,Australia/Sydney,293
23728,21728,8919 Collins Pl,5875,-27.3091,152.6059,Australia/Sydney,312
23729,21729,9747 Flinders St,5666,-26.4517,133.2955,Australia/Sydney,288
23730,21730,3490 Elizabeth Way,9721,-33.9997,151.3652,Australia/Sydney,285
23731,21731,2069 George Ct,9125,-36.6571,145.0218,Australia/Sydney,308
23732,21732,9115 Queen St,3802,-37.5579,145.2432,Australia/Sydney,294
23733,21733,3344 Flinders Tce,9070,-25.5364,133.6213,Australia/Sydney,290
23734,21734,6943 George Cres,8074,-27.5554,153.5263,Australia/Sydney,305
23735,21735,129 King Way,2319,-26.0047,133.3698,Australia/Sydney,293
23736,21736,3622 George Pl,4330,-33.5837,150.3481,Australia/Sydney,310
23737,21737,1473 Bourke Way,8777,-25.1835,133.3386,Australia/Sydney,293
23738,21738,2943 King St,6008,-27.0656,154.1242,Australia/Sydney,296
23739,21739,4172 King Rd,7612,-25.7101,134.3813,Australia/Sydney,309
23740,21740,4393 Flinders Dr,7362,-25.1139,133.468,Australia/Sydney,302
23741,21741,5016 George Way,4987,-37.8083,146.0015,Australia/Sydney,294
23742,21742,5560 Queen Ave,9113,-34.0063,152.2566,Australia/Sydney,315
23743,21743,9116 Bourke Pl,9966,-33.9648,150.0794,Australia/Sydney,285
23744,21744,2301 Bourke Cres,8130,-25.3918,132.5829,Australia/Sydney,288
23745,21745,2901 Queen St,5346,-25.5286,133.4902,Australia/Sydney,290
23746,21746,6025 Queen Tce,7610,-23.8209,135.0626,Australia/Sydney,288
23747,21747,2847 Queen Ave,3391,-25.2061,134.7442,Australia/Sydney,306
23748,21748,3956 King Ave,8268,-25.5926,132.6333,Australia/Sydney,299
23749,21749,4513 Elizabeth Way,1891,-24.8521,134.0642,Australia/Sydney,290
23750,21750,6568 George Dr,8328,-26.0244,133.0605,Australia/Sydney,297
23751,21751,4525 George St,9082,-24.5227,132.4283,Australia/Sydney,314
23752,21752,6989 Swanston Way,9583,-24.8279,133.5235,Australia/Sydney,302
23753,21753,5896 King Pl,7208,-27.0221,153.8157,Australia/Sydney,301
23754,21754,3251 King Tce,7533,-25.9739,132.863,Australia/Sydney,289
23755,21755,3903 Collins Pl,3188,-24.1014,133.7294,Australia/Sydney,290
23756,21756,728 Flinders Way,7801,-27.2076,153.7537,Australia/Sydney,303
23757,21757,7875 Swanston Tce,4158,-26.0434,134.4967,Australia/Sydney,288
23758,21758,4561 Swanston Pl,8306,-24.7623,134.9511,Australia/Sydney,302
23759,21759,9964 Collins St,7430,-26.3077,153.0758,Australia/Sydney,301
23760,21760,6977 Queen Ave,8995,-24.672,133.8107,Australia/Sydney,289
23761,21761,6407 Swanston Pl,1338,-27.3536,152.122,Australia/Sydney,303
23762,21762,3608 Bourke Rd,9538,-25.454,132.3393,Australia/Sydney,302
23763,21763,204 Swanston Tce,6748,-25.3844,134.8311,Australia/Sydney,289
23764,21764,3829 Collins Tce,1206,-26.8475,153.1149,Australia/Sydney,303
23765,21765,9791 Elizabeth Way,2885,-25.436,133.3428,Australia/Sydney,299
23766,21766,587 Queen Pl,2231,-38.5484,145.618,Australia/Sydney,311
23767,21767,5103 Queen St,2405,-26.5024,132.5287,Australia/Sydney,297
23768,21768,7151 Elizabeth Way,8209,-26.7463,153.1914,Australia/Sydney,296
23769,21769,693 Swanston Tce,8305,-25.2385,133.9407,Australia/Sydney,302
23770,21770,927 Collins Ct,9387,-23.6663,133.8199,Australia/Sydney,306
23771,21771,8971 Swanston Tce,3263,-25.0398,135.4215,Australia/Sydney,288
23772,21772,3999 Queen Ave,8853,-27.5207,154.4062,Australia/Sydney,301
23773,21773,7121 Queen Cres,2492,-26.96,132.8456,Australia/Sydney,290
23774,21774,2097 Queen Tce,4103,-25.8088,134.2423,Australia/Sydney,290
23775,21775,4470 Elizabeth Way,4373,-32.4496,150.7366,Australia/Sydney,310
23776,21776,3111 Collins Way,3855,-26.6872,154.8149,Australia/Sydney,305
23777,21777,1581 Elizabeth Tce,7023,-24.0226,133.452,Australia/Sydney,293
23778,21778,220 Swanston Ct,5398,-24.5795,134.0466,Australia/Sydney,287
23779,21779,6908 Queen St,5363,-38.3412,145.3049,Australia/Sydney,307
23780,21780,3106 Flinders Ct,6371,-25.6534,133.8746,Australia/Sydney,293
23781,21781,7567 King Ave,3861,-34.9715,149.799,Australia/Sydney,300
23782,21782,1637 Queen St,5276,-25.5036,134.0296,Australia/Sydney,297
23783,21783,5066 George St,6971,-26.1767,134.1961,Australia/Sydney,289
23784,21784,939 Queen St,3775,-33.8346,151.7295,Australia/Sydney,315
23785,21785,2392 Flinders Dr,4392,-26.7133,154.1,Australia/Sydney,303
23786,21786,2738 George Ct,3599,-26.9872,152.7889,Australia/Sydney,305
23787,21787,9131 Bourke Dr,5058,-25.1233,135.6384,Australia/Sydney,304
23788,21788,3408 Flinders Tce,3039,-37.0252,145.0203,Australia/Sydney,311
23789,21789,2087 King Ave,6925,-25.3948,133.2965,Australia/Sydney,292
23790,21790,6522 George Ave,6716,-34.8186,152.5758,Australia/Sydney,286
23791,21791,7884 Bourke Cres,5015,-24.8916,132.76,Australia/Sydney,302
23792,21792,2009 George Way,2793,-25.3747,134.7915,Australia/Sydney,289
23793,21793,3994 George Ct,3505,-25.632,133.1235,Australia/Sydney,288
23794,21794,7952 George Ct,6780,-33.5834,151.7358,Australia/Sydney,315
23795,21795,2522 Queen Dr,1242,-25.6309,133.2955,Australia/Sydney,304
23796,21796,4748 Bourke St,8185,-24.9059,132.8752,Australia/Sydney,306
23797,21797,4315 Elizabeth Pl,6348,-25.705,133.6788,Australia/Sydney,288
23798,21798,31 King Ave,4261,-24.6832,133.433,Australia/Sydney,288
23799,21799,2069 Flinders Cres,2008,-33.4182,152.1421,Australia/Sydney,286
23800,21800,6648 Flinders Way,3075,-25.6796,136.3534,Australia/Sydney,293
23801,21801,2552 George Ave,6228,-24.1387,133.9931,Australia/Sydney,293
23802,21802,4114 Bourke Ave,5135,-25.4198,133.3308,Australia/Sydney,289
23803,21803,5162 Flinders Pl,9937,-23.9454,133.9435,Australia/Sydney,290
23804,21804,7857 Queen St,9481,-26.4255,132.4054,Australia/Sydney,306
23805,21805,9961 Elizabeth St,1331,-25.1844,133.8827,Australia/Sydney,290
23806,21806,7591 King Dr,1886,-26.008,132.5636,Australia/Sydney,291
23807,21807,6195 King Pl,3232,-26.8449,133.1676,Australia/Sydney,288
23808,21808,6679 Flinders Dr,8075,-25.5646,134.3285,Australia/Sydney,291
23809,21809,9285 Flinders Tce,5979,-27.5741,153.8763,Australia/Sydney,301
23810,21810,3117 Flinders St,5020,-33.3847,151.6199,Australia/Sydney,310
23811,21811,2505 Flinders Rd,9134,-24.491,132.6657,Australia/Sydney,313
23812,21812,6338 King Rd,6934,-25.7034,135.6962,Australia/Sydney,297
23813,21813,5771 Collins Dr,6561,-26.7994,133.5369,Australia/Sydney,293
23814,21814,135 Bourke Pl,5340,-37.4327,143.4616,Australia/Sydney,308
23815,21815,3248 George Cres,3814,-25.8765,135.3719,Australia/Sydney,287
23816,21816,5242 Bourke Way,8250,-27.3334,152.5655,Australia/Sydney,296
23817,21817,590 King Rd,2680,-25.106,133.314,Australia/Sydney,290
23818,21818,1327 Elizabeth Tce,8193,-36.4436,144.1703,Australia/Sydney,311
23819,21819,5809 George St,1540,-25.6926,132.5813,Australia/Sydney,314
23820,21820,2168 Elizabeth Pl,8368,-25.5108,133.6354,Australia/Sydney,287
23821,21821,1854 Elizabeth Tce,3570,-26.5133,152.2117,Australia/Sydney,303
23822,21822,3042 Elizabeth Ct,3288,-24.8875,133.8445,Australia/Sydney,288
23823,21823,341 Flinders Ave,1347,-26.7884,133.1949,Australia/Sydney,293
23824,21824,7445 Elizabeth Rd,2843,-34.4808,152.5557,Australia/Sydney,300
23825,21825,6112 George Pl,6680,-24.8378,133.8908,Australia/Sydney,288
23826,21826,480 George Dr,6806,-41.2499,143.4365,Australia/Sydney,308
23827,21827,8612 Queen Pl,8055,-26.8876,153.6507,Australia/Sydney,312
23828,21828,9775 George St,7778,-28.0636,153.0472,Australia/Sydney,301
23829,21829,1057 Elizabeth Way,7174,-25.309,133.9107,Australia/Sydney,288
23830,21830,7406 King Ct,1780,-27.7674,153.6774,Australia/Sydney,301
23831,21831,3917 Swanston Ave,4316,-26.5849,152.2574,Australia/Sydney,301
23832,21832,8486 Elizabeth Ct,9285,-26.2299,133.1382,Australia/Sydney,287
23833,21833,7224 Swanston Cres,9015,-37.7746,145.2476,Australia/Sydney,295
23834,21834,9667 Queen Way,8099,-26.839,153.8022,Australia/Sydney,312
23835,21835,7041 Swanston St,2582,-37.5236,145.1468,Australia/Sydney,307
23836,21836,2732 Bourke Way,8560,-26.1507,153.0291,Australia/Sydney,301
23837,21837,3750 Queen Way,5241,-24.8024,134.0313,Australia/Sydney,306
23838,21838,2971 Collins Way,8553,-25.4129,133.6418,Australia/Sydney,292
23839,21839,1719 Flinders Dr,4590,-24.2168,133.7029,Australia/Sydney,287
23840,21840,2049 Collins Dr,1379,-25.5565,133.1855,Australia/Sydney,297
23841,21841,3878 Bourke Ave,1650,-33.5308,150.7996,Australia/Sydney,300
23842,21842,7947 Collins Dr,8522,-25.009,133.9173,Australia/Sydney,290
23843,21843,8088 Elizabeth Pl,1615,-34.2107,150.0928,Australia/Sydney,310
23844,21844,3847 Collins Ct,3652,-28.2932,152.3276,Australia/Sydney,301
23845,21845,8671 Flinders Ave,5975,-26.0776,134.1393,Australia/Sydney,292
23846,21846,4339 Collins Tce,3960,-32.1655,150.8005,Australia/Sydney,315
23847,21847,1650 Bourke St,7859,-25.5818,133.3074,Australia/Sydney,293
23848,21848,2758 Elizabeth Tce,4685,-24.5883,134.1162,Australia/Sydney,290
23849,21849,8350 Queen Cres,2838,-27.4831,152.0546,Australia/Sydney,303
23850,21850,1098 George Dr,2491,-26.0486,133.9153,Australia/Sydney,298
23851,21851,5813 Collins Ave,5142,-27.2912,153.0122,Australia/Sydney,301
23852,21852,6035 Elizabeth Dr,9071,-24.7425,132.797,Australia/Sydney,290
23853,21853,5114 Bourke St,6978,-25.0315,133.9735,Australia/Sydney,306
23854,21854,6392 Swanston Pl,4657,-26.0408,133.2912,Australia/Sydney,288
23855,21855,4840 Swanston Cres,6298,-24.7199,132.8642,Australia/Sydney,309
23856,21856,2949 Collins Cres,6586,-23.3034,134.2197,Australia/Sydney,302
23857,21857,4459 King Dr,7898,-25.3203,133.5734,Australia/Sydney,314
23858,21858,1994 Bourke Way,2275,-26.8392,152.696,Australia/Sydney,301
23859,21859,8810 Swanston Rd,4336,-38.1099,146.1252,Australia/Sydney,311
23860,21860,6444 George Ave,9803,-38.1908,145.072,Australia/Sydney,294
23861,21861,3456 Swanston Cres,1718,-38.4218,145.1703,Australia/Sydney,294
23862,21862,4271 George Dr,1644,-37.3491,146.3094,Australia/Sydney,307
23863,21863,6291 George Way,7467,-26.0243,132.6168,Australia/Sydney,314
23864,21864,2594 Swanston Ct,1193,-34.0822,150.7156,Australia/Sydney,310
23865,21865,1837 Collins St,4814,-25.2868,134.1927,Australia/Sydney,287
23866,21866,7876 Swanston Ct,3595,-23.4624,133.4139,Australia/Sydney,290
23867,21867,7234 Elizabeth St,4408,-35.6371,151.0189,Australia/Sydney,300
23868,21868,9065 Collins Ave,7570,-24.994,132.9994,Australia/Sydney,299
23869,21869,7118 Elizabeth Dr,8172,-25.0875,133.8851,Australia/Sydney,292
23870,21870,545 Flinders Pl,2937,-25.0665,134.4082,Australia/Sydney,289
23871,21871,3706 King Dr,8515,-25.3406,134.2131,Australia/Sydney,288
23872,21872,9857 George Rd,7167,-28.909,152.2552,Australia/Sydney,303
23873,21873,5703 King Tce,6798,-25.5476,132.971,Australia/Sydney,299
23874,21874,609 Swanston Tce,6496,-25.2691,133.5001,Australia/Sydney,288
23875,21875,9121 Elizabeth Pl,9206,-25.6385,134.4821,Australia/Sydney,314
23876,21876,4677 Bourke Dr,8465,-25.2073,132.9081,Australia/Sydney,298
23877,21877,5135 Elizabeth Ct,6317,-25.7571,134.3777,Australia/Sydney,297
23878,21878,5474 Swanston Cres,2293,-37.6538,145.9199,Australia/Sydney,308
23879,21879,9908 King Ave,3302,-24.5971,133.4638,Australia/Sydney,292
23880,21880,2895 George Way,2878,-36.6652,146.1774,Australia/Sydney,308
23881,21881,1392 Queen Tce,6252,-26.7027,133.8005,Australia/Sydney,304
23882,21882,3388 Flinders Ave,8338,-25.7143,133.5667,Australia/Sydney,314
23883,21883,368 King Rd,4884,-25.9273,133.022,Australia/Sydney,291
23884,21884,3532 Elizabeth Tce,5063,-24.5535,132.8407,Australia/Sydney,293
23885,21885,3351 Flinders Pl,6854,-25.1997,132.6958,Australia/Sydney,293
23886,21886,5091 Bourke Ct,9179,-24.2589,133.7991,Australia/Sydney,293
23887,21887,2912 Collins Ave,4653,-24.6782,133.9312,Australia/Sydney,298
23888,21888,1899 George Dr,8732,-38.0162,145.0178,Australia/Sydney,295
23889,21889,4135 Queen Ave,4275,-24.0685,133.0572,Australia/Sydney,306
23890,21890,4063 Queen Tce,4097,-27.3139,133.1456,Australia/Sydney,288
23891,21891,8694 Elizabeth Way,9514,-38.7809,145.7375,Australia/Sydney,308
23892,21892,8729 Swanston St,2989,-27.6104,153.6871,Australia/Sydney,303
23893,21893,6078 Flinders Ave,3253,-25.2489,133.782,Australia/Sydney,297
23894,21894,7158 Elizabeth Cres,8657,-25.1432,134.9591,Australia/Sydney,288
23895,21895,5626 Swanston Tce,2903,-25.1252,134.6624,Australia/Sydney,309
23896,21896,2628 George Pl,5488,-24.4383,133.6445,Australia/Sydney,293
23897,21897,2505 George Pl,9618,-25.3335,133.4729,Australia/Sydney,291
23898,21898,9988 George Ave,4081,-32.8423,150.4565,Australia/Sydney,300
23899,21899,236 George Way,6126,-25.8528,133.5541,Australia/Sydney,288
23900,21900,4721 Swanston Tce,6705,-38.7321,144.4901,Australia/Sydney,311
23901,21901,2725 Flinders Rd,9685,-24.3655,134.2962,Australia/Sydney,291
23902,21902,1988 King Ct,2201,-25.611,134.4174,Australia/Sydney,292
23903,21903,1766 Queen Dr,7434,-32.2033,151.4598,Australia/Sydney,285
23904,21904,3603 Flinders St,8155,-36.6773,145.6444,Australia/Sydney,308
23905,21905,7309 Bourke Ave,3843,-25.5099,133.9329,Australia/Sydney,288
23906,21906,5624 George Cres,9293,-37.3926,144.3671,Australia/Sydney,295
23907,21907,6009 Flinders Pl,5622,-27.3618,133.1078,Australia/Sydney,306
23908,21908,3950 Queen Dr,4023,-39.5401,144.3619,Australia/Sydney,308
23909,21909,6169 Flinders Tce,5328,-26.6404,134.4792,Australia/Sydney,309
23910,21910,8440 King Ct,9995,-26.2205,134.2104,Australia/Sydney,297
23911,21911,8180 Bourke Dr,3448,-24.6611,134.3363,Australia/Sydney,288
23912,21912,2228 Collins Tce,1507,-26.7691,134.6732,Australia/Sydney,290
23913,21913,6987 Elizabeth Way,2638,-37.4773,145.6065,Australia/Sydney,294
23914,21914,6074 Swanston St,3087,-36.3497,145.5986,Australia/Sydney,295
23915,21915,1290 Bourke Way,3098,-38.7597,145.4857,Australia/Sydney,295
23916,21916,3519 Swanston Cres,6411,-26.4773,133.7247,Australia/Sydney,297
23917,21917,7271 George Ct,8591,-25.677,133.7832,Australia/Sydney,293
23918,21918,3481 Queen Ave,2635,-26.482,132.6596,Australia/Sydney,299
23919,21919,1517 Flinders Cres,1862,-25.6339,133.5971,Australia/Sydney,289
23920,21920,648 Collins Rd,2842,-25.615,134.9355,Australia/Sydney,313
23921,21921,9419 Queen Tce,9153,-24.9355,134.0921,Australia/Sydney,302
23922,21922,6394 Bourke Dr,2132,-38.1194,143.8496,Australia/Sydney,295
23923,21923,421 Swanston St,6368,-37.8169,146.4089,Australia/Sydney,308
23924,21924,2965 Elizabeth Ct,5185,-25.0949,134.6657,Australia/Sydney,288
23925,21925,634 George St,6429,-24.2829,134.2227,Australia/Sydney,293
23926,21926,6542 Flinders Rd,5127,-37.6374,144.1729,Australia/Sydney,295
23927,21927,138 George Pl,9976,-34.0356,150.9206,Australia/Sydney,315
23928,21928,178 George St,2028,-33.6048,150.078,Australia/Sydney,300
23929,21929,1657 Flinders Tce,4820,-25.7042,134.0983,Australia/Sydney,299
23930,21930,643 Collins Rd,9398,-25.8361,133.0426,Australia/Sydney,304
23931,21931,2604 King Way,4713,-28.1029,152.8072,Australia/Sydney,301
23932,21932,5680 Swanston Way,1410,-27.179,133.1782,Australia/Sydney,289
23933,21933,3021 Queen Dr,1538,-26.7076,153.2842,Australia/Sydney,303
23934,21934,4832 Swanston Way,5870,-24.9384,132.3129,Australia/Sydney,313
23935,21935,6187 Collins Dr,4813,-27.8012,152.9324,Australia/Sydney,312
23936,21936,844 Swanston Dr,4547,-37.4421,145.8518,Australia/Sydney,311
23937,21937,8908 George Pl,2396,-24.5106,133.3068,Australia/Sydney,290
23938,21938,5583 Bourke St,6180,-25.7244,134.9047,Australia/Sydney,288
23939,21939,6002 Swanston Way,2281,-38.1017,144.097,Australia/Sydney,294
23940,21940,9819 Collins Rd,7009,-37.9793,146.0426,Australia/Sydney,311
23941,21941,2684 King Ct,1598,-25.9983,133.432,Australia/Sydney,289
23942,21942,3489 King Pl,2296,-25.9652,134.5402,Australia/Sydney,302
23943,21943,9262 Swanston Way,7501,-25.0441,134.5158,Australia/Sydney,293
23944,21944,9707 Elizabeth St,5030,-26.2178,151.8154,Australia/Sydney,303
23945,21945,1728 Flinders Cres,8575,-25.8817,133.4283,Australia/Sydney,291
